tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
68,34,49,7,0,1,10,0,1,37,17,27,68,34,49,68,34,49,30.03,29.88,0.0,0.0,0.0,2024-01-01
62,38,49,8,0,0,11,0,1,41,33,37,62,38,49,62,38,49,30.13,29.98,0.0,0.0,0.0,2024-01-02
69,37,50,10,0,2,14,0,2,38,27,34,69,35,50,69,37,50,30.07,29.81,-0.01,0.0,0.0,2024-01-03
53,35,43,9,0,1,15,0,1,40,28,33,53,35,43,53,35,43,30.02,29.83,0.01,0.07,0.01,2024-01-04
57,32,42,7,0,1,10,0,1,33,25,29,57,29,42,57,32,42,30.03,29.91,0.0,0.0,0.0,2024-01-05
59,30,42,6,0,0,8,0,1,31,22,26,59,26,42,59,30,42,30.07,29.9,0.0,0.0,0.0,2024-01-06
56,32,42,13,0,2,21,0,3,40,9,24,56,31,42,56,32,42,29.91,29.6,0.0,0.14,0.08,2024-01-07
46,26,36,7,0,1,10,0,2,24,13,18,46,26,36,46,26,36,30.14,29.78,0.01,0.0,0.0,2024-01-08
54,23,36,5,0,1,7,0,1,22,12,19,54,21,36,54,23,36,30.14,29.9,-0.01,0.0,0.0,2024-01-09
64,29,45,10,0,2,14,0,2,24,18,21,64,26,45,64,29,45,29.92,29.77,-0.01,0.0,0.0,2024-01-10
54,31,44,17,0,3,25,0,5,42,18,26,54,31,43,54,31,44,30.02,29.7,0.01,0.12,0.05,2024-01-11
57,25,39,4,0,1,7,0,1,24,-2,16,57,24,39,57,25,39,30.1,29.95,0.0,0.0,0.0,2024-01-12
67,30,45,5,0,1,8,0,1,22,10,17,67,28,45,67,30,45,30.0,29.9,0.0,0.0,0.0,2024-01-13
71,38,52,9,0,1,14,0,2,30,19,24,71,38,52,70,38,52,29.94,29.81,0.0,0.0,0.0,2024-01-14
68,35,48,6,0,1,8,0,1,30,24,26,68,32,48,68,35,48,30.0,29.9,0.0,0.0,0.0,2024-01-15
69,35,49,7,0,1,9,0,1,30,22,26,69,32,49,69,35,49,30.03,29.93,0.0,0.0,0.0,2024-01-16
76,37,53,9,0,1,11,0,1,27,19,24,76,36,53,74,37,52,29.99,29.86,0.0,0.0,0.0,2024-01-17
78,42,56,7,0,1,9,0,1,32,22,26,78,42,56,77,42,56,30.06,29.94,0.0,0.0,0.0,2024-01-18
78,42,57,5,0,1,6,0,1,34,27,30,78,42,57,76,42,56,30.05,29.91,0.0,0.0,0.0,2024-01-19
74,44,58,15,0,1,18,0,2,41,18,28,74,44,58,72,44,57,29.94,29.8,0.0,0.0,0.0,2024-01-20
59,48,52,7,0,1,13,0,1,52,38,47,59,48,52,59,48,52,29.91,29.81,0.0,0.52,1.31,2024-01-21
60,44,51,7,0,1,10,0,1,50,43,46,60,44,51,60,44,51,29.9,29.75,0.0,0.14,0.14,2024-01-22
55,44,48,9,0,1,13,0,2,50,42,45,55,41,48,55,44,48,29.89,29.74,0.01,0.43,0.8,2024-01-23
58,43,50,4,0,0,6,0,1,48,37,43,58,43,50,58,43,50,30.03,29.88,0.01,0.26,0.09,2024-01-24
65,40,51,8,0,1,10,0,1,45,39,42,65,40,51,65,40,51,30.04,29.9,0.0,0.0,0.0,2024-01-25
62,39,50,7,0,1,8,0,1,47,38,41,62,39,50,62,39,50,30.16,29.98,0.01,0.0,0.0,2024-01-26
70,37,54,12,0,2,20,0,3,40,30,35,70,37,54,70,37,54,30.16,30.04,0.0,0.0,0.0,2024-01-27
75,42,57,9,0,1,13,0,2,38,31,34,75,42,57,73,42,57,30.13,30.04,0.0,0.0,0.0,2024-01-28
80,46,59,5,0,0,6,0,1,39,31,35,80,46,59,78,46,59,30.12,29.98,0.0,0.0,0.0,2024-01-29
76,46,57,6,0,1,9,0,1,43,30,37,76,45,57,74,46,57,30.06,29.97,0.0,0.0,0.0,2024-01-30
77,46,59,5,0,0,8,0,1,45,35,41,77,46,59,76,46,58,30.04,29.9,0.0,0.0,0.0,2024-01-31
77,49,61,14,0,3,20,0,4,48,36,42,77,46,61,75,49,61,29.93,29.69,-0.01,0.26,0.14,2024-02-01
