tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
68,36,50,9,0,1,11,0,1,40,16,25,68,36,50,68,36,50,29.89,29.75,0.0,0.05,0.01,2024-01-01
62,41,49,7,0,1,9,0,1,40,34,36,62,41,49,62,41,49,29.99,29.84,0.0,0.0,0.0,2024-01-02
65,37,50,10,0,1,16,0,2,39,27,34,65,36,50,65,37,50,29.93,29.67,-0.01,0.0,0.0,2024-01-03
52,35,42,13,0,2,18,0,3,37,26,32,52,35,41,52,35,42,29.87,29.68,0.01,0.0,0.0,2024-01-04
55,35,43,9,0,1,13,0,2,34,23,29,55,34,43,55,35,43,29.88,29.76,0.0,0.0,0.0,2024-01-05
58,32,43,6,0,1,8,0,1,31,21,26,58,32,43,58,32,43,29.93,29.76,0.0,0.0,0.0,2024-01-06
55,32,41,17,0,3,24,0,4,37,5,21,55,28,40,55,32,41,29.76,29.45,-0.01,0.31,0.28,2024-01-07
45,28,34,10,0,2,14,0,3,22,13,17,45,25,34,45,28,34,29.99,29.63,0.01,0.07,0.06,2024-01-08
54,24,37,6,0,1,8,0,1,24,13,20,54,24,37,54,24,37,29.99,29.76,-0.01,0.0,0.0,2024-01-09
61,30,44,10,0,1,14,0,2,25,17,22,61,30,44,61,30,44,29.77,29.64,-0.01,0.0,0.0,2024-01-10
51,32,41,19,0,4,26,0,5,39,19,26,51,30,40,51,32,41,29.87,29.55,0.01,0.05,0.01,2024-01-11
58,28,40,6,0,1,7,0,1,22,-1,15,58,28,40,58,28,40,29.95,29.81,0.0,0.0,0.0,2024-01-12
69,31,46,7,0,1,8,0,1,22,9,16,69,31,46,69,31,46,29.86,29.76,0.0,0.0,0.0,2024-01-13
69,38,51,9,0,2,11,0,2,30,17,24,69,38,51,69,38,51,29.8,29.67,0.0,0.0,0.0,2024-01-14
67,36,50,8,0,1,10,0,2,30,25,27,67,36,50,67,36,50,29.86,29.76,0.0,0.0,0.0,2024-01-15
68,37,51,7,0,1,9,0,1,30,21,26,68,37,51,68,37,51,29.89,29.8,0.0,0.0,0.0,2024-01-16
73,40,54,10,0,1,13,0,2,32,18,25,73,40,54,71,40,54,29.85,29.73,0.0,0.0,0.0,2024-01-17
76,42,57,8,0,1,10,0,2,33,21,26,76,42,57,74,42,57,29.92,29.81,0.0,0.0,0.0,2024-01-18
75,44,59,6,0,1,8,0,1,34,26,30,75,44,59,73,44,58,29.91,29.77,0.0,0.0,0.0,2024-01-19
72,45,59,13,0,1,17,0,1,39,18,28,72,45,59,70,45,58,29.81,29.67,0.0,0.0,0.0,2024-01-20
57,47,51,6,0,0,8,0,1,51,37,47,57,47,51,57,47,51,29.77,29.67,0.0,0.38,1.21,2024-01-21
60,44,51,4,0,0,6,0,1,50,41,46,60,44,51,60,44,51,29.76,29.62,0.0,0.12,0.11,2024-01-22
55,42,48,10,0,2,14,0,3,46,41,43,55,39,47,55,42,48,29.75,29.61,0.0,0.38,0.64,2024-01-23
59,43,49,5,0,0,7,0,1,47,37,43,59,43,49,59,43,49,29.88,29.74,0.01,0.07,0.04,2024-01-24
64,40,51,9,0,1,13,0,2,46,38,42,64,40,51,64,40,51,29.9,29.77,0.0,0.0,0.0,2024-01-25
61,42,49,7,0,1,8,0,1,46,37,41,61,42,49,61,42,49,30.02,29.84,0.01,0.0,0.0,2024-01-26
69,41,56,9,0,2,17,0,3,39,29,33,69,41,56,69,41,56,30.03,29.91,0.0,0.0,0.0,2024-01-27
