tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,29,47,7,0,1,10,0,2,36,17,28,69,28,47,69,29,47,29.93,29.78,0.0,0.0,0.0,2024-01-01
63,34,48,8,0,1,10,0,1,41,32,37,63,34,48,63,34,48,30.03,29.88,0.0,0.0,0.0,2024-01-02
69,32,50,8,0,2,13,0,3,39,29,35,69,32,50,69,32,50,29.98,29.7,-0.01,0.0,0.0,2024-01-03
56,32,44,6,0,1,9,0,1,39,29,34,56,32,44,56,32,44,29.92,29.73,0.01,0.0,0.0,2024-01-04
59,30,42,7,0,1,9,0,2,35,27,30,59,27,42,59,30,42,29.93,29.81,0.0,0.0,0.0,2024-01-05
59,26,40,7,0,1,9,0,2,33,23,27,59,24,40,59,26,40,29.98,29.8,0.0,0.0,0.0,2024-01-06
58,32,42,13,0,2,22,0,3,40,14,26,58,32,42,58,32,42,29.81,29.5,-0.01,0.17,0.11,2024-01-07
47,23,37,9,0,1,13,0,2,23,14,18,47,23,37,47,23,37,30.05,29.68,0.01,0.0,0.0,2024-01-08
53,20,35,7,0,1,9,0,1,26,13,21,53,20,35,53,20,35,30.05,29.81,-0.01,0.0,0.0,2024-01-09
64,24,43,7,0,1,9,0,2,26,17,23,64,23,43,64,24,43,29.82,29.68,-0.01,0.0,0.0,2024-01-10
57,27,44,11,0,2,18,0,4,43,18,27,57,23,44,57,27,44,29.93,29.58,0.01,0.07,0.02,2024-01-11
57,23,37,7,0,1,9,0,2,28,9,20,57,21,37,57,23,37,30.01,29.86,0.0,0.0,0.0,2024-01-12
68,25,43,8,0,2,10,0,2,25,13,20,68,22,43,68,25,43,29.9,29.8,0.0,0.0,0.0,2024-01-13
70,30,49,7,0,1,9,0,2,32,22,26,70,30,49,70,30,49,29.84,29.71,0.0,0.0,0.0,2024-01-14
