tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
109,79,96,13,0,4,16,0,5,45,33,39,109,79,96,104,77,92,29.9,29.82,0.0,0.0,0.0,2024-06-16
105,65,88,17,0,4,25,0,6,44,28,37,105,65,88,99,65,85,29.89,29.76,0.0,0.0,0.0,2024-06-17
102,66,85,15,0,3,19,0,4,47,30,37,102,66,85,97,66,83,29.96,29.84,0.0,0.0,0.0,2024-06-18
106,65,87,12,0,2,15,0,2,53,35,43,106,65,87,100,65,84,30.01,29.87,0.0,0.0,0.0,2024-06-19
118,70,93,8,0,2,13,0,3,60,37,51,118,70,93,116,68,92,29.96,29.79,0.0,0.0,0.0,2024-06-20
112,71,87,22,0,4,23,0,5,71,56,61,112,71,87,114,72,87,30.08,29.89,0.01,1.77,1.11,2024-06-21
102,75,83,13,0,1,17,0,2,75,61,67,102,75,83,106,75,85,30.12,30.04,0.0,0.07,0.05,2024-06-22
101,75,83,12,0,2,15,0,3,74,62,69,101,75,83,105,76,85,30.13,30.01,0.0,0.07,0.01,2024-06-23
103,75,85,10,0,1,14,0,2,71,62,66,103,75,85,107,76,87,30.12,29.99,0.0,0.0,0.0,2024-06-24
106,76,89,9,0,1,13,0,2,68,60,64,106,76,89,109,77,91,30.12,30.01,0.0,0.0,0.0,2024-06-25
104,77,91,11,0,1,13,0,2,67,60,63,104,77,91,108,78,92,30.13,29.99,0.0,0.0,0.0,2024-06-26
106,77,90,17,0,2,24,0,2,76,59,63,106,77,90,109,77,91,30.06,29.9,0.0,0.5,0.17,2024-06-27
105,74,85,10,0,2,13,0,3,68,54,63,105,74,85,108,74,86,30.08,29.94,0.0,0.07,0.02,2024-06-28
101,74,86,7,0,2,9,0,2,68,57,63,101,74,86,101,75,87,30.12,29.99,0.0,0.0,0.0,2024-06-29
105,75,85,12,0,2,19,0,3,71,56,64,105,75,85,108,75,86,30.16,30.05,0.0,0.0,0.0,2024-06-30
102,74,86,10,0,1,15,0,2,69,62,65,102,74,86,105,75,88,30.13,29.97,0.0,0.0,0.0,2024-07-01
