tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
68,36,51,13,0,2,16,0,2,41,16,27,68,36,51,68,36,51,29.76,29.61,0.0,0.0,0.0,2024-01-01
60,39,48,7,0,1,9,0,1,40,35,37,60,39,48,60,39,48,29.84,29.7,0.0,0.0,0.0,2024-01-02
66,34,50,12,0,2,15,0,2,39,29,35,66,34,50,66,34,50,29.79,29.53,-0.01,0.0,0.0,2024-01-03
50,35,42,11,0,2,16,0,3,38,30,33,49,34,41,50,35,42,29.73,29.55,0.01,0.0,0.0,2024-01-04
55,33,42,10,0,1,11,0,2,35,26,30,55,33,42,55,33,42,29.74,29.63,0.0,0.0,0.0,2024-01-05
57,32,43,6,0,1,7,0,2,33,23,28,57,32,42,57,32,43,29.79,29.62,0.0,0.0,0.0,2024-01-06
55,33,40,19,0,3,24,0,4,38,10,24,55,29,39,55,33,40,29.62,29.31,-0.01,0.31,0.26,2024-01-07
44,29,35,9,0,2,13,0,3,24,16,20,44,25,34,44,29,35,29.85,29.48,0.01,0.0,0.0,2024-01-08
53,23,36,7,0,1,7,0,1,26,14,21,53,20,36,53,23,36,29.85,29.62,-0.01,0.0,0.0,2024-01-09
61,28,43,8,0,1,10,0,2,27,19,23,61,28,43,61,28,43,29.63,29.5,-0.01,0.0,0.0,2024-01-10
52,32,41,19,0,4,31,0,5,40,19,28,52,32,39,52,32,41,29.73,29.41,0.01,0.12,0.07,2024-01-11
56,25,39,6,0,1,8,0,1,25,0,18,56,23,39,56,25,39,29.81,29.67,0.0,0.0,0.0,2024-01-12
67,28,44,7,0,0,8,0,1,25,12,19,67,28,44,67,28,44,29.71,29.63,0.0,0.0,0.0,2024-01-13
68,36,51,9,0,1,13,0,2,32,19,26,68,36,51,68,36,51,29.66,29.53,0.0,0.0,0.0,2024-01-14
66,33,48,9,0,1,11,0,1,33,26,28,66,33,48,66,33,48,29.71,29.62,0.0,0.0,0.0,2024-01-15
67,31,49,7,0,1,9,0,1,32,24,28,67,31,49,67,31,49,29.74,29.66,0.0,0.0,0.0,2024-01-16
73,35,53,9,0,1,11,0,1,35,21,27,73,35,53,71,35,53,29.71,29.59,0.0,0.0,0.0,2024-01-17
75,41,56,7,0,1,10,0,1,32,24,28,75,41,56,73,41,55,29.77,29.67,0.0,0.0,0.0,2024-01-18
75,39,56,7,0,1,9,0,1,37,29,31,75,39,56,74,39,56,29.76,29.63,0.0,0.0,0.0,2024-01-19
72,42,58,11,0,1,16,0,2,40,20,30,72,42,58,70,42,57,29.66,29.53,0.0,0.0,0.0,2024-01-20
58,47,51,7,0,1,9,0,1,51,39,47,58,45,51,58,47,51,29.63,29.53,0.0,0.43,1.22,2024-01-21
61,45,51,7,0,1,11,0,1,50,43,46,61,45,51,61,45,51,29.62,29.48,0.0,0.19,0.13,2024-01-22
56,43,48,9,0,2,15,0,3,47,41,44,56,39,48,56,43,48,29.61,29.46,0.0,0.38,0.72,2024-01-23
58,45,49,7,0,1,8,0,1,46,39,44,58,44,49,58,45,49,29.74,29.6,0.01,0.07,0.02,2024-01-24
64,39,50,6,0,1,10,0,1,46,38,43,64,39,50,64,39,50,29.75,29.62,0.0,0.0,0.0,2024-01-25
60,41,49,7,0,1,8,0,1,47,39,43,60,41,49,60,41,49,29.88,29.7,0.01,0.0,0.0,2024-01-26
67,39,55,19,0,6,27,0,9,39,32,35,67,37,54,67,39,55,29.89,29.77,0.0,0.0,0.0,2024-01-27
71,51,60,17,2,8,24,2,11,36,29,33,71,51,60,70,51,60,29.85,29.77,0.0,0.0,0.0,2024-01-28
79,47,62,11,0,2,14,0,3,40,30,35,79,47,62,77,47,61,29.84,29.7,0.0,0.0,0.0,2024-01-29
75,46,58,8,0,1,9,0,1,43,33,38,75,46,58,73,46,58,29.78,29.69,0.0,0.0,0.0,2024-01-30
76,45,60,9,0,1,13,0,2,47,35,42,76,45,60,75,45,59,29.76,29.62,0.0,0.0,0.0,2024-01-31
76,46,61,15,0,4,20,0,5,48,36,42,76,44,61,75,46,60,29.65,29.42,-0.01,0.19,0.08,2024-02-01
55,43,47,13,0,3,18,0,5,47,39,43,55,37,47,55,43,47,29.57,29.42,0.0,0.47,0.52,2024-02-02
57,40,47,10,0,3,14,0,4,42,30,37,57,38,47,57,40,47,29.67,29.54,0.0,0.0,0.0,2024-02-03
67,36,51,9,0,2,11,0,2,41,26,34,67,36,51,67,36,51,29.77,29.63,0.0,0.0,0.0,2024-02-04
74,42,58,9,0,2,11,0,3,42,29,35,74,39,58,72,42,58,29.71,29.51,-0.01,0.0,0.0,2024-02-05
73,47,60,23,0,5,35,0,6,44,23,35,73,41,60,70,47,60,29.54,29.38,0.0,0.0,0.0,2024-02-06
54,36,45,14,0,3,21,0,4,45,34,40,54,33,44,54,36,45,29.66,29.45,0.01,0.54,0.44,2024-02-07
60,33,45,16,0,3,25,0,4,42,30,36,60,30,45,60,33,45,29.7,29.53,0.0,0.26,0.28,2024-02-08
58,37,46,9,0,2,13,0,2,42,35,38,58,35,46,58,37,46,29.71,29.53,-0.01,0.14,0.07,2024-02-09
45,32,39,12,0,2,17,0,2,39,31,36,45,29,39,45,32,39,29.67,29.48,0.0,0.43,0.62,2024-02-10
54,33,42,8,0,1,11,0,2,40,30,35,54,33,42,54,33,42,29.79,29.66,0.0,0.19,0.1,2024-02-11
64,32,46,13,0,2,17,0,3,39,29,33,64,29,46,64,32,46,29.78,29.59,-0.01,0.0,0.0,2024-02-12
70,35,50,10,0,2,11,0,2,40,18,32,70,35,50,70,35,50,29.67,29.54,0.0,0.0,0.0,2024-02-13
68,36,50,9,0,1,10,0,1,39,23,33,68,36,50,68,36,50,29.79,29.66,0.0,0.0,0.0,2024-02-14
71,36,53,9,0,1,11,0,1,38,19,31,71,36,53,70,36,53,29.8,29.66,0.0,0.0,0.0,2024-02-15
69,38,53,10,0,1,14,0,2,39,27,34,69,38,53,69,38,53,29.75,29.65,0.0,0.0,0.0,2024-02-16
73,39,54,7,0,1,9,0,1,42,32,37,73,39,54,71,39,54,29.71,29.62,0.0,0.0,0.0,2024-02-17
74,42,56,10,0,2,14,0,2,41,33,37,74,42,56,72,42,56,29.7,29.61,0.0,0.0,0.0,2024-02-18
74,39,57,9,0,1,14,0,2,37,21,31,74,39,57,72,39,57,29.79,29.68,0.0,0.0,0.0,2024-02-19
81,43,60,12,0,2,16,0,2,35,13,24,81,42,60,79,43,60,29.82,29.71,0.0,0.0,0.0,2024-02-20
69,45,57,16,0,3,22,0,4,41,17,31,69,44,57,69,45,57,29.76,29.62,0.0,0.0,0.0,2024-02-21
68,42,54,9,0,1,11,0,2,46,37,41,68,42,54,68,42,54,29.81,29.68,0.0,0.0,0.0,2024-02-22
73,41,56,11,0,2,14,0,2,42,37,39,73,40,56,71,41,56,29.76,29.62,0.0,0.0,0.0,2024-02-23
80,39,60,8,0,1,10,0,2,42,26,37,80,39,60,78,39,60,29.76,29.68,0.0,0.0,0.0,2024-02-24
86,49,66,11,0,1,15,0,2,45,35,40,86,49,66,83,49,65,29.78,29.65,0.0,0.0,0.0,2024-02-25
77,58,66,15,0,3,21,0,4,50,36,40,77,58,66,75,58,66,29.76,29.54,-0.01,0.05,0.01,2024-02-26
70,53,63,13,0,3,18,0,4,43,31,39,70,53,63,70,53,63,29.65,29.51,0.0,0.0,0.0,2024-02-27
66,45,54,11,0,2,16,0,3,53,41,45,66,45,53,66,45,54,29.71,29.57,0.0,0.38,0.59,2024-02-28
68,41,55,8,0,1,9,0,2,49,38,44,68,41,55,68,41,55,29.78,29.68,0.0,0.0,0.0,2024-02-29
75,40,57,7,0,1,11,0,1,46,31,40,75,40,57,73,40,57,29.8,29.67,0.0,0.0,0.0,2024-03-01
74,42,59,14,0,3,22,0,4,40,20,31,74,42,59,72,42,59,29.71,29.58,0.0,0.0,0.0,2024-03-02
72,42,57,12,0,2,16,0,3,43,18,33,72,41,57,70,42,57,29.66,29.54,0.0,0.0,0.0,2024-03-03
69,43,56,12,0,2,15,0,2,44,37,40,69,43,56,69,43,56,29.66,29.58,0.0,0.0,0.0,2024-03-04
73,40,57,9,0,1,13,0,2,43,26,37,73,40,57,71,40,56,29.68,29.56,0.0,0.0,0.0,2024-03-05
65,47,56,9,0,1,11,0,1,40,27,34,65,47,56,65,47,56,29.6,29.45,0.0,0.0,0.0,2024-03-06
59,37,46,16,0,2,26,0,3,48,28,38,59,37,46,59,37,46,29.61,29.45,0.0,0.73,0.67,2024-03-07
58,43,48,11,0,2,15,0,2,46,39,43,58,41,48,58,43,48,29.73,29.58,0.0,0.07,0.02,2024-03-08
67,38,53,12,0,3,16,0,4,45,24,38,67,38,53,67,38,53,29.77,29.64,0.0,0.0,0.0,2024-03-09
73,51,60,15,0,6,22,0,8,37,27,33,73,51,60,71,51,60,29.74,29.61,0.0,0.0,0.0,2024-03-10
75,41,59,10,0,2,13,0,2,41,26,33,75,41,59,73,41,58,29.7,29.61,0.0,0.0,0.0,2024-03-11
