tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69.0,35.0,50.0,10.0,0.0,0.0,15.0,0.0,1.0,42.0,22.0,28.0,69.0,35.0,50.0,69.0,35.0,50.0,29.26,29.12,0.0,0.07,0.01,2024-01-01
60.0,40.0,48.0,5.0,0.0,0.0,8.0,0.0,1.0,41.0,35.0,38.0,60.0,40.0,48.0,60.0,40.0,48.0,29.35,29.21,0.0,0.0,0.0,2024-01-02
66.0,35.0,50.0,7.0,0.0,0.0,10.0,0.0,1.0,40.0,31.0,36.0,66.0,35.0,50.0,66.0,35.0,50.0,29.29,29.04,-0.01,0.0,0.0,2024-01-03
50.0,35.0,42.0,6.0,0.0,1.0,10.0,0.0,2.0,38.0,30.0,34.0,50.0,35.0,42.0,50.0,35.0,42.0,29.23,29.05,0.01,0.0,0.0,2024-01-04
54.0,34.0,43.0,5.0,0.0,0.0,8.0,0.0,1.0,36.0,27.0,31.0,54.0,34.0,43.0,54.0,34.0,43.0,29.24,29.14,0.0,0.0,0.0,2024-01-05
56.0,31.0,43.0,3.0,0.0,0.0,5.0,0.0,0.0,34.0,24.0,29.0,56.0,31.0,43.0,56.0,31.0,43.0,29.29,29.13,0.0,0.0,0.0,2024-01-06
55.0,33.0,40.0,14.0,0.0,1.0,30.0,0.0,2.0,36.0,10.0,24.0,55.0,30.0,40.0,55.0,33.0,40.0,29.13,28.82,-0.01,0.28,0.2,2024-01-07
43.0,28.0,35.0,5.0,0.0,1.0,8.0,0.0,1.0,23.0,17.0,20.0,43.0,28.0,35.0,43.0,28.0,35.0,29.35,29.0,0.01,0.07,0.06,2024-01-08
53.0,23.0,37.0,2.0,0.0,0.0,5.0,0.0,0.0,27.0,17.0,22.0,53.0,23.0,37.0,53.0,23.0,37.0,29.35,29.13,-0.01,0.07,0.02,2024-01-09
61.0,28.0,43.0,4.0,0.0,0.0,10.0,0.0,1.0,29.0,21.0,25.0,61.0,28.0,43.0,61.0,28.0,43.0,29.14,29.01,-0.01,0.0,0.0,2024-01-10
51.0,32.0,40.0,10.0,0.0,1.0,20.0,0.0,3.0,40.0,21.0,28.0,51.0,32.0,40.0,51.0,32.0,40.0,29.24,28.92,0.01,0.07,0.01,2024-01-11
55.0,25.0,40.0,2.0,0.0,0.0,5.0,0.0,0.0,25.0,5.0,18.0,55.0,25.0,40.0,55.0,25.0,40.0,29.31,29.17,0.0,0.0,0.0,2024-01-12
66.0,29.0,46.0,2.0,0.0,0.0,5.0,0.0,0.0,24.0,14.0,19.0,66.0,29.0,46.0,66.0,29.0,46.0,29.23,29.13,0.0,0.0,0.0,2024-01-13
67.0,37.0,51.0,6.0,0.0,0.0,10.0,0.0,1.0,34.0,21.0,27.0,67.0,37.0,51.0,67.0,37.0,51.0,29.17,29.04,0.0,0.0,0.0,2024-01-14
66.0,35.0,50.0,4.0,0.0,0.0,8.0,0.0,0.0,33.0,27.0,30.0,66.0,35.0,50.0,66.0,35.0,50.0,29.22,29.14,0.0,0.0,0.0,2024-01-15
67.0,34.0,50.0,5.0,0.0,0.0,8.0,0.0,0.0,33.0,26.0,29.0,67.0,34.0,50.0,67.0,34.0,50.0,29.25,29.17,0.0,0.0,0.0,2024-01-16
73.0,36.0,54.0,6.0,0.0,0.0,10.0,0.0,1.0,35.0,24.0,28.0,73.0,36.0,54.0,71.0,36.0,53.0,29.22,29.1,0.0,0.0,0.0,2024-01-17
75.0,41.0,56.0,5.0,0.0,0.0,8.0,0.0,1.0,36.0,26.0,30.0,75.0,41.0,56.0,73.0,41.0,55.0,29.29,29.18,0.0,0.0,0.0,2024-01-18
75.0,42.0,58.0,3.0,0.0,0.0,5.0,0.0,0.0,39.0,30.0,33.0,75.0,42.0,58.0,74.0,42.0,57.0,29.27,29.15,0.0,0.0,0.0,2024-01-19
72.0,43.0,58.0,9.0,0.0,0.0,13.0,0.0,1.0,41.0,23.0,32.0,72.0,43.0,58.0,70.0,43.0,58.0,29.18,29.04,0.0,0.0,0.0,2024-01-20
57.0,47.0,50.0,4.0,0.0,0.0,5.0,0.0,0.0,52.0,40.0,48.0,57.0,47.0,50.0,57.0,47.0,50.0,29.13,29.04,0.0,0.43,1.17,2024-01-21
61.0,44.0,51.0,3.0,0.0,0.0,8.0,0.0,0.0,52.0,44.0,47.0,61.0,44.0,51.0,61.0,44.0,51.0,29.13,28.99,0.0,0.07,0.09,2024-01-22
56.0,42.0,48.0,8.0,0.0,0.0,10.0,0.0,1.0,47.0,42.0,45.0,56.0,41.0,48.0,56.0,42.0,48.0,29.11,28.97,0.01,0.35,0.63,2024-01-23
58.0,43.0,49.0,2.0,0.0,0.0,5.0,0.0,0.0,49.0,40.0,44.0,58.0,43.0,49.0,58.0,43.0,49.0,29.25,29.1,0.01,0.14,0.05,2024-01-24
63.0,38.0,51.0,4.0,0.0,0.0,8.0,0.0,1.0,48.0,38.0,44.0,63.0,38.0,51.0,63.0,38.0,51.0,29.26,29.13,0.0,0.0,0.0,2024-01-25
61.0,41.0,50.0,3.0,0.0,0.0,8.0,0.0,1.0,49.0,39.0,43.0,61.0,41.0,50.0,61.0,41.0,50.0,29.38,29.2,0.01,0.0,0.0,2024-01-26
68.0,40.0,55.0,12.0,0.0,2.0,20.0,0.0,5.0,40.0,34.0,37.0,68.0,40.0,55.0,68.0,40.0,55.0,29.39,29.28,0.0,0.0,0.0,2024-01-27
72.0,50.0,60.0,11.0,0.0,3.0,23.0,0.0,6.0,40.0,31.0,35.0,72.0,47.0,60.0,71.0,50.0,60.0,29.36,29.29,0.0,0.0,0.0,2024-01-28
80.0,44.0,61.0,8.0,0.0,0.0,13.0,0.0,1.0,43.0,34.0,37.0,80.0,44.0,61.0,78.0,44.0,61.0,29.35,29.22,0.0,0.0,0.0,2024-01-29
76.0,46.0,59.0,4.0,0.0,0.0,8.0,0.0,0.0,44.0,35.0,39.0,76.0,46.0,59.0,75.0,46.0,58.0,29.28,29.21,0.0,0.0,0.0,2024-01-30
75.0,45.0,60.0,3.0,0.0,0.0,8.0,0.0,1.0,48.0,39.0,43.0,75.0,45.0,60.0,74.0,45.0,60.0,29.26,29.14,0.0,0.0,0.0,2024-01-31
77.0,47.0,62.0,13.0,0.0,1.0,23.0,0.0,2.0,49.0,38.0,43.0,77.0,47.0,62.0,75.0,47.0,61.0,29.16,28.93,-0.01,0.14,0.08,2024-02-01
56.0,42.0,47.0,9.0,0.0,1.0,17.0,0.0,2.0,47.0,39.0,43.0,56.0,39.0,46.0,56.0,42.0,47.0,29.08,28.92,0.0,0.57,0.56,2024-02-02
57.0,40.0,47.0,5.0,0.0,1.0,10.0,0.0,2.0,42.0,32.0,38.0,57.0,40.0,47.0,57.0,40.0,47.0,29.17,29.05,0.0,0.0,0.0,2024-02-03
68.0,37.0,52.0,5.0,0.0,0.0,8.0,0.0,1.0,40.0,27.0,34.0,68.0,37.0,52.0,68.0,37.0,52.0,29.28,29.14,0.0,0.0,0.0,2024-02-04
75.0,41.0,58.0,3.0,0.0,0.0,5.0,0.0,1.0,42.0,30.0,36.0,75.0,41.0,58.0,74.0,41.0,57.0,29.22,29.03,-0.01,0.0,0.0,2024-02-05
73.0,47.0,61.0,18.0,0.0,3.0,40.0,0.0,5.0,45.0,23.0,34.0,73.0,46.0,61.0,71.0,47.0,61.0,29.05,28.89,0.0,0.07,0.01,2024-02-06
55.0,35.0,44.0,10.0,0.0,1.0,15.0,0.0,2.0,45.0,35.0,41.0,55.0,35.0,44.0,55.0,35.0,44.0,29.16,28.96,0.01,0.28,0.38,2024-02-07
60.0,32.0,45.0,10.0,0.0,1.0,20.0,0.0,2.0,43.0,31.0,37.0,60.0,32.0,45.0,60.0,32.0,45.0,29.2,29.04,0.0,0.14,0.21,2024-02-08
57.0,36.0,44.0,4.0,0.0,0.0,10.0,0.0,1.0,43.0,35.0,39.0,57.0,36.0,44.0,57.0,36.0,44.0,29.21,29.04,-0.01,0.14,0.06,2024-02-09
