tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
99,79,86,8,0,3,11,0,4,70,62,67,99,79,86,102,82,88,29.99,29.91,0.01,0.0,0.0,2024-06-30
104,75,87,7,0,2,10,0,2,73,61,66,104,75,87,108,76,89,29.99,29.82,0.0,0.0,0.0,2024-07-01
110,72,92,13,0,3,18,0,4,69,58,64,110,72,92,113,73,93,29.92,29.79,0.0,0.0,0.0,2024-07-02
108,77,91,12,0,4,17,0,6,64,54,61,108,77,91,109,77,92,29.99,29.86,0.0,0.0,0.0,2024-07-03
109,78,93,14,0,4,20,0,5,65,47,59,109,78,93,108,78,93,30.03,29.85,0.0,0.0,0.0,2024-07-04
115,82,95,16,0,5,22,0,7,64,34,57,115,82,95,111,82,94,29.95,29.78,0.0,0.0,0.0,2024-07-05
111,76,94,13,0,3,15,0,4,58,33,51,111,76,94,109,75,92,29.98,29.83,0.0,0.07,0.01,2024-07-06
110,80,95,13,0,5,19,0,6,66,41,56,110,80,95,111,81,94,29.99,29.81,0.0,0.0,0.0,2024-07-07
115,81,98,15,0,4,19,0,5,54,37,49,115,81,98,112,80,95,29.88,29.75,0.0,0.0,0.0,2024-07-08
115,84,98,18,0,5,23,1,7,60,34,51,115,84,98,113,82,95,29.93,29.8,0.0,0.0,0.0,2024-07-09
112,80,95,19,0,5,24,1,7,58,43,51,112,80,95,112,79,93,30.0,29.83,0.0,0.0,0.0,2024-07-10
113,73,91,19,0,3,27,0,4,66,47,55,113,73,91,110,73,90,30.04,29.82,0.0,0.21,0.08,2024-07-11
112,71,88,9,0,2,14,0,3,67,47,56,112,71,88,109,71,87,30.0,29.86,0.0,0.0,0.0,2024-07-12
113,71,92,14,0,3,20,0,5,62,42,55,113,71,92,110,71,91,30.06,29.91,0.0,0.0,0.0,2024-07-13
106,76,86,19,0,5,24,0,7,66,55,61,106,76,86,107,77,87,30.12,29.97,0.0,0.0,0.0,2024-07-14
104,76,87,19,0,5,25,0,6,67,56,61,104,76,87,105,76,88,30.08,29.88,0.0,0.0,0.0,2024-07-15
