tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,33,49,9,0,2,11,0,2,37,17,28,69,31,49,69,33,49,30.14,29.97,0.0,0.0,0.0,2024-01-01
61,38,48,7,0,1,9,0,2,42,34,37,61,38,48,61,38,48,30.23,30.08,0.0,0.0,0.0,2024-01-02
69,36,51,12,0,3,15,0,4,39,29,34,69,34,51,69,36,51,30.18,29.9,-0.01,0.0,0.0,2024-01-03
54,33,44,10,0,2,15,0,3,37,28,33,54,30,44,54,33,44,30.11,29.93,0.01,0.0,0.0,2024-01-04
57,32,41,9,0,2,11,0,2,33,26,29,57,30,41,57,32,41,30.13,30.0,0.0,0.0,0.0,2024-01-05
59,29,41,7,0,1,9,0,2,31,22,27,59,26,41,59,29,41,30.17,29.99,0.0,0.0,0.0,2024-01-06
56,30,44,18,0,4,26,0,5,40,11,25,56,29,43,56,30,44,30.0,29.69,0.0,0.26,0.13,2024-01-07
46,25,35,10,0,2,14,0,3,25,14,19,46,25,35,46,25,35,30.24,29.88,0.01,0.0,0.0,2024-01-08
53,22,35,8,0,2,8,0,2,23,14,20,53,19,35,53,22,35,30.25,30.0,-0.01,0.0,0.0,2024-01-09
65,31,46,11,0,3,14,0,4,25,19,21,65,26,46,65,31,46,30.02,29.86,-0.01,0.0,0.0,2024-01-10
53,27,44,19,0,5,25,0,7,42,18,27,53,27,43,53,27,44,30.12,29.79,0.01,0.24,0.06,2024-01-11
57,25,38,7,0,2,9,0,2,25,-3,18,57,23,38,57,25,38,30.2,30.04,0.0,0.0,0.0,2024-01-12
68,30,45,7,0,2,9,0,2,22,12,19,68,26,45,68,30,45,30.1,29.99,0.0,0.0,0.0,2024-01-13
71,36,52,10,0,2,15,0,3,31,19,24,71,36,52,70,36,52,30.03,29.9,0.0,0.0,0.0,2024-01-14
69,34,48,8,0,2,9,0,2,31,24,27,69,30,48,69,34,48,30.1,29.99,0.0,0.0,0.0,2024-01-15
69,34,49,7,0,2,8,0,2,31,23,27,69,30,49,69,34,49,30.12,30.02,0.0,0.0,0.0,2024-01-16
76,36,53,10,0,2,14,0,3,28,19,25,76,33,52,74,36,52,30.08,29.95,0.0,0.0,0.0,2024-01-17
78,42,55,9,0,2,13,0,3,31,23,27,78,40,55,76,42,55,30.15,30.03,0.0,0.0,0.0,2024-01-18
78,41,56,6,0,2,7,0,2,34,28,30,78,39,56,77,41,56,30.15,29.99,0.0,0.0,0.0,2024-01-19
75,43,58,16,0,2,22,0,3,42,19,29,75,43,58,73,43,57,30.04,29.89,0.0,0.0,0.0,2024-01-20
59,49,53,9,0,1,11,0,2,53,39,48,59,48,53,59,49,53,30.0,29.9,0.0,0.9,1.39,2024-01-21
61,43,51,10,0,2,13,0,2,52,43,47,61,43,51,61,43,51,29.99,29.84,0.0,0.31,0.19,2024-01-22
55,44,49,10,0,3,13,0,4,49,43,45,55,41,49,55,44,49,29.99,29.84,0.01,0.43,0.81,2024-01-23
60,42,50,5,0,1,6,0,1,49,39,44,60,42,50,60,42,50,30.12,29.98,0.01,0.5,0.17,2024-01-24
65,40,51,9,0,2,10,0,2,46,39,43,65,39,51,65,40,51,30.13,29.99,0.0,0.05,0.01,2024-01-25
62,37,49,8,0,1,9,0,2,47,37,41,62,37,49,62,37,49,30.26,30.08,0.01,0.0,0.0,2024-01-26
70,33,52,15,0,3,22,0,5,42,32,35,70,31,52,70,33,52,30.25,30.13,0.0,0.0,0.0,2024-01-27
75,36,54,8,0,1,13,0,2,39,32,36,75,36,54,73,36,54,30.22,30.13,0.0,0.0,0.0,2024-01-28
80,40,58,6,0,1,7,0,2,41,32,37,80,40,58,79,40,57,30.21,30.06,0.0,0.0,0.0,2024-01-29
77,46,58,9,0,2,13,0,2,45,31,38,77,45,58,75,46,57,30.15,30.05,0.0,0.0,0.0,2024-01-30
78,45,59,8,0,1,16,0,2,46,38,43,78,45,59,77,45,58,30.14,29.99,0.0,0.0,0.0,2024-01-31
76,47,61,16,0,5,23,0,7,48,36,43,76,46,61,75,47,61,30.02,29.78,-0.01,0.31,0.17,2024-02-01
57,43,49,18,0,4,22,0,5,48,35,43,57,41,49,57,43,49,29.96,29.78,0.0,0.43,0.39,2024-02-02
61,38,48,8,0,2,10,0,3,42,28,36,61,37,47,61,38,48,30.05,29.93,0.0,0.0,0.0,2024-02-03
70,35,49,5,0,1,7,0,2,38,25,34,70,35,49,70,35,49,30.15,30.02,0.0,0.0,0.0,2024-02-04
77,38,55,6,0,1,7,0,2,45,32,36,77,38,55,75,38,55,30.09,29.88,-0.01,0.0,0.0,2024-02-05
71,47,57,18,0,5,26,0,7,47,26,37,71,44,57,70,47,57,29.9,29.75,0.0,0.26,0.09,2024-02-06
54,39,46,17,0,4,22,0,6,46,37,41,54,38,45,54,39,46,30.04,29.83,0.01,0.28,0.32,2024-02-07
61,35,48,15,0,4,23,0,6,44,31,37,61,35,47,61,35,48,30.08,29.92,0.0,0.12,0.02,2024-02-08
59,35,45,12,0,2,15,0,2,43,34,38,59,35,45,59,35,45,30.09,29.91,-0.01,0.14,0.04,2024-02-09
66,43,51,7,0,1,9,0,1,37,34,36,66,43,51,66,43,51,30.08,30.02,0.01,0.0,0.0,2024-02-16
74,38,54,7,0,2,9,0,2,39,30,35,74,36,53,72,38,53,30.1,29.99,0.0,0.0,0.0,2024-02-17
78,42,57,13,0,2,17,0,3,39,27,35,78,41,57,76,42,56,30.08,29.97,0.0,0.0,0.0,2024-02-18
80,42,58,12,0,3,17,0,3,35,19,29,80,40,57,78,42,57,30.16,30.06,0.0,0.0,0.0,2024-02-19
82,42,60,13,0,2,16,0,3,29,11,22,82,41,60,80,42,59,30.2,30.08,0.0,0.0,0.0,2024-02-20
70,39,57,15,0,3,22,0,4,41,21,31,70,39,57,70,39,57,30.14,29.99,0.0,0.0,0.0,2024-02-21
68,40,54,8,0,2,13,0,2,45,35,39,68,39,54,68,40,54,30.2,30.06,0.0,0.0,0.0,2024-02-22
75,40,57,7,0,1,8,0,2,42,36,39,75,40,57,73,40,56,30.14,29.99,0.0,0.0,0.0,2024-02-23
83,42,60,9,0,2,11,0,3,42,24,36,83,41,60,80,42,60,30.13,30.03,0.0,0.0,0.0,2024-02-24
88,49,67,11,0,2,16,0,3,45,34,38,88,48,67,84,49,66,30.15,30.01,0.0,0.0,0.0,2024-02-25
79,56,68,13,0,4,18,0,5,52,34,39,79,56,68,78,56,68,30.12,29.89,-0.01,0.07,0.03,2024-02-26
71,51,64,14,0,5,20,0,6,43,33,38,71,51,64,70,51,64,30.02,29.88,0.0,0.0,0.0,2024-02-27
66,45,52,13,0,2,16,0,2,52,40,46,66,45,52,66,45,52,30.09,29.95,0.0,0.54,0.59,2024-02-28
69,42,54,8,0,2,10,0,2,47,40,44,69,41,54,69,42,54,30.15,30.05,0.0,0.0,0.0,2024-02-29
78,42,56,8,0,2,11,0,3,45,28,40,78,41,56,76,42,56,30.17,30.03,0.0,0.0,0.0,2024-03-01
76,44,60,14,0,4,21,0,6,39,19,30,76,44,60,74,44,60,30.09,29.95,0.0,0.0,0.0,2024-03-02
74,48,61,12,0,3,18,0,4,43,21,32,74,48,61,72,48,60,30.03,29.91,0.0,0.0,0.0,2024-03-03
72,41,56,10,0,2,16,0,3,45,31,40,72,41,56,70,41,55,30.04,29.95,0.0,0.0,0.0,2024-03-04
77,41,56,9,0,2,11,0,2,40,25,35,77,40,56,75,41,56,30.06,29.92,0.0,0.0,0.0,2024-03-05
67,46,57,9,0,2,11,0,3,40,26,34,67,46,57,67,46,57,29.98,29.81,0.0,0.0,0.0,2024-03-06
61,37,48,14,0,3,20,0,5,48,27,39,61,35,48,61,37,48,29.99,29.82,0.01,0.43,0.46,2024-03-07
59,42,49,10,0,1,15,0,2,46,40,43,59,42,49,59,42,49,30.11,29.97,0.0,0.17,0.11,2024-03-08
69,39,53,10,0,2,14,0,3,44,30,39,69,37,53,69,39,53,30.15,30.01,0.0,0.05,0.01,2024-03-09
76,37,58,11,0,2,14,0,3,40,26,35,76,37,58,74,37,57,30.1,29.97,0.0,0.0,0.0,2024-03-10
76,43,59,11,0,3,16,0,3,38,26,33,76,43,59,74,43,58,30.07,29.97,0.0,0.0,0.0,2024-03-11
77,40,60,12,0,3,16,0,4,35,22,30,77,39,60,75,40,59,30.1,29.95,0.0,0.0,0.0,2024-03-12
73,48,60,18,0,4,23,0,6,40,30,36,73,47,60,72,48,60,29.98,29.82,0.0,0.0,0.0,2024-03-13
73,44,59,12,0,3,18,0,4,45,34,38,73,44,59,71,44,59,29.87,29.68,0.0,0.0,0.0,2024-03-14
61,46,54,16,0,4,25,0,5,50,36,43,61,46,54,61,46,54,29.99,29.77,0.01,0.59,0.13,2024-03-15
66,37,50,11,0,2,15,0,2,45,29,37,66,37,50,66,37,50,30.02,29.92,0.0,0.0,0.0,2024-03-16
67,38,51,12,0,2,14,0,3,40,28,36,67,35,51,67,38,51,30.05,29.93,0.0,0.0,0.0,2024-03-17
76,37,56,13,0,2,16,0,3,41,24,35,76,37,56,74,37,55,30.05,29.93,0.0,0.0,0.0,2024-03-18
74,41,57,11,0,2,14,0,3,38,24,34,74,39,57,72,41,56,30.07,29.96,0.0,0.0,0.0,2024-03-19
72,46,58,9,0,2,10,0,3,39,33,35,72,46,58,70,46,58,30.04,29.94,0.0,0.0,0.0,2024-03-20
75,46,60,10,0,2,14,0,3,41,34,38,75,45,60,74,46,59,30.12,30.02,0.0,0.0,0.0,2024-03-21
80,44,62,8,0,2,11,0,3,42,28,36,80,43,62,79,44,62,30.13,29.96,0.0,0.0,0.0,2024-03-22
74,53,64,20,0,5,27,0,7,39,26,34,74,53,64,72,53,63,29.99,29.71,-0.01,0.0,0.0,2024-03-23
60,43,53,24,0,7,29,0,9,47,29,37,60,38,52,60,43,53,29.82,29.64,0.0,0.35,0.2,2024-03-24
62,41,50,17,0,4,21,0,5,41,30,36,62,37,49,62,41,50,29.97,29.76,0.01,0.05,0.01,2024-03-25
66,44,54,14,0,4,18,0,6,43,29,36,66,43,53,66,44,54,30.09,29.92,0.01,0.0,0.0,2024-03-26
71,39,54,11,0,2,14,0,2,41,27,36,71,38,54,70,39,54,30.22,30.08,0.0,0.0,0.0,2024-03-27
80,41,61,9,0,2,13,0,3,41,24,34,80,38,60,79,41,60,30.12,29.92,-0.01,0.0,0.0,2024-03-28
81,52,67,15,0,4,22,0,6,38,19,29,81,52,67,79,52,66,29.97,29.85,0.0,0.0,0.0,2024-03-29
80,45,65,20,0,7,26,0,10,41,24,32,80,45,65,78,45,64,29.92,29.76,0.0,0.0,0.0,2024-03-30
66,46,56,17,0,7,25,0,9,52,38,43,66,43,56,66,46,56,29.88,29.79,0.0,0.31,0.37,2024-03-31
59,43,50,14,0,3,20,0,4,47,39,44,59,37,49,59,43,50,30.09,29.84,0.01,0.83,0.3,2024-04-01
67,44,54,10,0,2,13,0,2,47,39,44,67,44,54,67,44,54,30.24,30.07,0.01,0.0,0.0,2024-04-02
77,42,59,8,0,2,10,0,2,46,32,41,77,42,59,75,42,59,30.24,30.0,-0.01,0.0,0.0,2024-04-03
85,45,65,13,0,3,16,0,4,44,26,36,85,44,65,82,45,64,30.01,29.82,-0.01,0.0,0.0,2024-04-04
76,45,60,22,0,7,30,0,10,41,27,34,76,45,60,74,45,60,30.01,29.79,0.01,0.0,0.0,2024-04-05
63,38,51,10,0,3,17,0,4,41,9,27,63,38,51,63,38,51,30.18,30.0,0.0,0.05,0.01,2024-04-06
74,32,52,10,0,2,13,0,3,29,16,24,74,30,52,72,32,52,30.13,29.9,-0.01,0.0,0.0,2024-04-07
69,44,58,11,0,3,16,0,4,33,19,27,69,44,58,69,44,58,29.91,29.8,0.0,0.0,0.0,2024-04-08
74,45,59,12,0,2,15,0,3,36,27,31,74,44,59,72,45,58,30.07,29.87,0.01,0.0,0.0,2024-04-09
82,44,61,8,0,2,13,0,3,34,19,28,82,42,61,80,44,61,30.1,29.99,0.0,0.0,0.0,2024-04-10
90,45,69,6,0,2,9,0,2,35,24,29,90,45,69,85,45,67,30.03,29.85,0.0,0.0,0.0,2024-04-11
85,50,70,15,0,4,22,0,6,38,22,29,85,50,70,82,50,69,30.06,29.91,0.0,0.0,0.0,2024-04-12
84,46,67,13,0,3,16,0,4,37,21,31,84,46,67,81,46,66,30.09,29.98,0.0,0.0,0.0,2024-04-13
84,45,67,13,0,3,20,0,5,37,17,28,84,45,67,81,45,65,30.09,29.94,0.0,0.0,0.0,2024-04-14
75,43,60,13,0,3,18,0,4,40,23,29,75,43,60,73,43,59,30.04,29.94,0.0,0.0,0.0,2024-04-15
82,39,61,11,0,2,15,0,3,33,23,28,82,39,61,80,39,61,30.05,29.94,0.0,0.0,0.0,2024-04-16
89,48,67,7,0,2,9,0,2,34,23,29,89,46,67,85,48,66,30.07,29.94,0.0,0.0,0.0,2024-04-17
91,50,70,9,0,2,11,0,3,35,25,29,91,50,70,86,50,68,30.05,29.92,0.0,0.0,0.0,2024-04-18
91,53,73,12,0,3,16,0,4,36,20,30,91,53,73,86,53,71,29.99,29.84,0.0,0.0,0.0,2024-04-19
90,49,70,9,0,2,11,0,3,32,11,26,90,49,70,85,49,68,30.05,29.93,0.0,0.0,0.0,2024-04-20
91,53,72,8,0,2,10,0,2,39,26,31,91,53,72,87,53,70,30.07,29.9,0.0,0.0,0.0,2024-04-21
93,55,76,12,0,3,16,0,5,39,29,33,93,55,76,89,55,74,29.97,29.83,0.0,0.0,0.0,2024-04-22
89,54,73,12,0,3,17,0,4,41,31,35,89,54,73,85,54,71,30.02,29.92,0.0,0.0,0.0,2024-04-23
85,53,70,14,0,3,18,0,4,43,25,32,85,53,70,82,53,69,30.04,29.93,0.0,0.0,0.0,2024-04-24
78,48,66,16,0,4,21,0,5,41,28,35,78,48,66,77,48,65,29.99,29.89,0.0,0.0,0.0,2024-04-25
80,49,65,18,0,6,24,0,8,40,28,35,80,47,65,78,49,64,29.94,29.75,0.0,0.0,0.0,2024-04-26
75,48,62,11,0,2,15,0,3,43,32,35,75,48,62,73,48,61,29.99,29.83,0.01,0.0,0.0,2024-04-27
80,47,64,11,0,2,16,0,3,38,25,32,80,46,64,79,47,63,30.02,29.92,0.0,0.0,0.0,2024-04-28
89,49,69,9,0,2,14,0,3,37,26,30,89,49,69,85,49,68,30.0,29.83,0.0,0.0,0.0,2024-04-29
90,53,73,11,0,3,16,0,4,40,26,32,90,53,73,86,53,72,29.95,29.8,0.0,0.0,0.0,2024-04-30
87,51,72,16,0,3,23,0,4,42,26,34,87,51,72,83,51,71,29.9,29.77,0.0,0.0,0.0,2024-05-01
87,51,70,11,0,2,15,0,3,41,23,33,87,51,70,84,51,69,29.94,29.82,0.0,0.0,0.0,2024-05-02
88,54,72,13,0,3,16,0,4,46,23,34,88,54,72,84,54,71,29.92,29.8,0.0,0.0,0.0,2024-05-03
88,53,72,11,0,3,15,0,4,42,21,32,88,53,72,84,53,71,29.92,29.82,0.0,0.0,0.0,2024-05-04
88,54,72,17,0,5,24,0,7,41,28,33,88,54,72,84,54,71,29.92,29.78,0.0,0.0,0.0,2024-05-05
81,45,65,14,0,2,17,0,3,42,23,32,81,45,65,80,45,64,29.98,29.88,0.0,0.0,0.0,2024-05-06
88,49,69,12,0,3,15,0,4,33,22,26,88,49,69,84,49,67,29.97,29.8,0.0,0.0,0.0,2024-05-07
87,56,73,14,0,4,21,0,6,38,23,29,87,56,73,83,56,71,29.87,29.75,0.0,0.0,0.0,2024-05-08
86,49,69,10,0,2,14,0,3,39,25,33,86,49,69,83,49,68,29.99,29.86,0.0,0.0,0.0,2024-05-09
90,50,69,9,0,2,11,0,3,35,23,28,90,50,69,86,50,68,29.99,29.84,0.0,0.0,0.0,2024-05-10
88,50,71,11,0,2,14,0,3,34,22,27,88,50,71,84,50,70,29.93,29.82,0.0,0.0,0.0,2024-05-11
88,52,71,13,0,2,16,0,3,36,28,31,88,52,71,84,52,70,29.95,29.85,0.0,0.0,0.0,2024-05-12
92,57,76,11,0,2,16,0,3,41,31,35,92,57,76,88,57,74,30.0,29.85,0.0,0.0,0.0,2024-05-13
93,57,74,10,0,2,14,0,3,40,26,32,93,57,74,89,57,72,29.95,29.78,0.0,0.0,0.0,2024-05-14
89,57,74,14,0,3,18,0,4,53,31,37,89,57,74,85,57,73,29.92,29.77,0.0,0.19,0.05,2024-05-15
86,58,75,14,0,3,18,0,4,48,34,39,86,58,75,83,58,73,29.94,29.86,0.0,0.0,0.0,2024-05-16
94,59,76,10,0,2,13,0,3,44,33,37,94,59,76,89,59,74,29.99,29.84,0.0,0.0,0.0,2024-05-17
97,60,80,11,0,3,15,0,4,46,29,36,97,60,80,92,60,78,30.01,29.88,0.0,0.0,0.0,2024-05-18
95,57,78,11,0,2,16,0,3,38,23,31,95,57,78,90,57,76,30.03,29.89,0.0,0.0,0.0,2024-05-19
93,53,75,14,0,3,17,0,4,42,23,33,93,53,75,88,53,73,29.99,29.9,0.0,0.0,0.0,2024-05-20
92,55,76,13,0,3,16,0,4,44,21,33,92,55,76,88,55,74,29.94,29.84,0.0,0.0,0.0,2024-05-21
92,57,74,11,0,3,15,0,4,35,11,23,92,57,74,86,57,72,29.96,29.86,0.0,0.0,0.0,2024-05-22
92,51,74,16,0,3,20,0,4,30,8,19,92,51,74,87,51,72,29.94,29.83,0.0,0.0,0.0,2024-05-23
95,57,78,12,0,3,17,0,4,38,23,29,95,57,78,89,57,76,29.95,29.82,0.0,0.0,0.0,2024-05-24
88,56,75,14,0,3,20,0,4,39,28,34,88,56,75,85,56,73,29.95,29.88,0.0,0.0,0.0,2024-05-25
96,53,75,7,0,2,10,0,2,40,24,32,96,53,75,91,53,73,30.02,29.91,0.0,0.0,0.0,2024-05-26
100,59,79,9,0,2,11,0,2,40,20,28,100,59,79,94,59,76,30.05,29.93,0.0,0.0,0.0,2024-05-27
101,62,81,9,0,2,15,0,3,39,18,28,101,62,81,95,62,78,30.03,29.93,0.0,0.0,0.0,2024-05-28
98,61,79,10,0,3,13,0,4,35,18,26,98,61,79,91,61,77,30.05,29.91,0.0,0.0,0.0,2024-05-29
98,59,79,15,0,2,21,0,2,35,20,28,98,59,79,93,59,76,30.01,29.86,0.0,0.0,0.0,2024-05-30
101,64,82,9,0,2,13,0,3,39,19,30,101,64,82,95,64,79,29.95,29.83,0.0,0.0,0.0,2024-05-31
100,62,82,13,0,3,17,0,4,37,20,27,100,62,82,93,62,79,29.95,29.82,0.0,0.0,0.0,2024-06-01
99,59,81,10,0,3,16,0,4,38,17,27,99,59,81,92,59,78,29.95,29.83,0.0,0.0,0.0,2024-06-02
97,61,78,11,0,2,16,0,3,41,25,34,97,61,78,91,61,76,29.94,29.8,0.0,0.0,0.0,2024-06-03
100,64,79,8,0,2,11,0,3,42,26,35,100,64,79,94,64,77,29.94,29.84,0.0,0.0,0.0,2024-06-04
103,63,84,9,0,2,10,0,3,47,35,39,103,63,84,98,63,81,29.98,29.84,0.0,0.0,0.0,2024-06-05
106,68,88,10,0,2,13,0,3,50,42,46,106,68,88,102,68,86,29.97,29.81,0.0,0.0,0.0,2024-06-06
108,74,88,11,0,3,16,0,4,48,30,39,108,74,88,102,72,85,29.95,29.83,0.0,0.0,0.0,2024-06-07
102,63,84,15,0,3,16,0,4,40,29,33,102,63,84,96,63,81,29.98,29.87,0.0,0.0,0.0,2024-06-08
98,63,82,12,0,3,15,0,3,45,29,36,98,63,82,93,63,80,30.03,29.89,0.0,0.0,0.0,2024-06-09
102,61,81,7,0,2,9,0,2,43,28,35,102,61,81,96,61,78,30.01,29.85,0.0,0.0,0.0,2024-06-10
107,66,89,10,0,3,13,0,3,44,31,36,107,66,89,101,66,85,29.98,29.83,0.0,0.0,0.0,2024-06-11
107,68,88,12,0,2,15,0,3,41,26,34,107,68,88,101,68,84,30.03,29.91,0.0,0.0,0.0,2024-06-12
103,71,87,8,0,2,11,0,2,47,31,37,103,71,87,97,69,83,30.03,29.93,0.0,0.0,0.0,2024-06-13
103,67,86,12,0,3,16,0,4,42,17,31,103,67,86,96,67,83,29.97,29.86,0.0,0.0,0.0,2024-06-14
105,65,86,9,0,2,10,0,3,40,27,34,105,65,86,99,65,83,29.95,29.78,0.0,0.0,0.0,2024-06-15
105,70,89,11,0,3,14,0,4,47,33,40,105,70,89,100,68,86,29.88,29.71,0.0,0.0,0.0,2024-06-16
102,64,86,15,0,5,22,0,6,49,28,39,102,64,86,96,64,83,29.78,29.66,0.0,0.0,0.0,2024-06-17
99,68,85,14,0,4,17,0,5,50,31,40,99,68,85,95,68,83,29.86,29.74,0.0,0.0,0.0,2024-06-18
