tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,33,49,11,0,1,13,0,2,37,18,28,69,33,49,69,33,49,29.92,29.77,0.0,0.0,0.0,2024-01-01
60,37,48,8,0,1,12,0,1,41,33,37,60,37,48,60,37,48,30.02,29.88,0.0,0.0,0.0,2024-01-02
70,36,51,15,0,2,20,0,3,38,29,34,70,34,51,70,36,51,29.97,29.7,-0.01,0.0,0.0,2024-01-03
54,34,44,10,0,2,12,0,2,37,28,32,54,34,44,54,34,44,29.91,29.73,0.01,0.0,0.0,2024-01-04
58,32,42,12,0,1,15,0,2,33,26,29,58,30,42,58,32,42,29.92,29.8,0.0,0.0,0.0,2024-01-05
59,29,41,6,0,1,8,0,1,31,22,26,59,29,41,59,29,41,29.96,29.78,0.0,0.0,0.0,2024-01-06
56,31,44,15,0,2,20,0,4,41,11,24,56,31,43,56,31,44,29.8,29.48,0.0,0.24,0.11,2024-01-07
46,26,35,10,0,2,15,0,3,24,14,19,46,26,34,46,26,35,30.03,29.68,0.01,0.0,0.0,2024-01-08
52,22,35,7,0,1,9,0,2,24,14,20,52,21,35,52,22,35,30.04,29.79,-0.01,0.0,0.0,2024-01-09
65,31,46,11,0,2,15,0,4,25,19,21,65,26,46,65,31,46,29.81,29.66,-0.01,0.0,0.0,2024-01-10
54,28,44,17,0,4,24,0,5,42,18,26,54,28,44,54,28,44,29.91,29.59,0.01,0.12,0.04,2024-01-11
56,25,38,8,0,1,9,0,2,25,-1,18,56,22,38,56,25,38,29.99,29.84,0.0,0.0,0.0,2024-01-12
70,30,45,8,0,1,11,0,2,24,13,19,70,27,45,70,30,45,29.89,29.78,0.0,0.0,0.0,2024-01-13
71,37,52,11,0,2,13,0,3,31,18,24,71,37,52,70,37,52,29.83,29.69,0.0,0.0,0.0,2024-01-14
68,34,47,7,0,1,9,0,2,31,24,27,68,31,47,68,34,47,29.88,29.78,0.0,0.0,0.0,2024-01-15
68,35,48,8,0,1,11,0,2,31,24,27,68,31,48,68,35,48,29.91,29.82,0.0,0.0,0.0,2024-01-16
76,37,53,10,0,1,16,0,2,28,21,25,76,34,52,74,37,52,29.88,29.75,0.0,0.0,0.0,2024-01-17
79,42,56,8,0,1,12,0,2,32,23,27,79,41,56,77,42,55,29.94,29.83,0.0,0.0,0.0,2024-01-18
79,42,56,5,0,1,8,0,2,34,27,30,79,40,56,77,42,56,29.94,29.8,0.0,0.0,0.0,2024-01-19
76,45,58,9,0,2,15,0,2,42,19,29,76,43,58,74,45,58,29.83,29.69,0.0,0.0,0.0,2024-01-20
59,49,53,7,0,1,12,0,1,53,39,48,59,49,53,59,49,53,29.79,29.69,0.0,0.9,1.28,2024-01-21
61,44,51,10,0,1,15,0,1,51,43,47,61,44,51,61,44,51,29.79,29.64,0.0,0.24,0.19,2024-01-22
55,44,49,6,0,1,9,0,2,49,42,45,55,42,49,55,44,49,29.78,29.63,0.01,0.35,0.74,2024-01-23
60,42,50,6,0,1,6,0,1,48,39,44,60,42,50,60,42,50,29.91,29.77,0.01,0.31,0.11,2024-01-24
66,40,51,8,0,1,12,0,2,46,39,42,66,40,51,66,40,51,29.92,29.79,0.0,0.0,0.0,2024-01-25
61,38,49,9,0,1,13,0,2,47,37,41,61,38,49,61,38,49,30.05,29.87,0.01,0.0,0.0,2024-01-26
70,34,52,11,0,2,21,0,3,42,32,35,70,34,52,70,34,52,30.05,29.93,0.0,0.0,0.0,2024-01-27
74,36,54,8,0,1,13,0,2,40,32,36,74,36,54,72,36,54,30.01,29.93,0.0,0.0,0.0,2024-01-28
80,41,57,7,0,1,8,0,1,42,32,37,80,41,57,78,41,57,30.01,29.86,0.0,0.0,0.0,2024-01-29
77,46,58,7,0,1,11,0,2,44,31,38,77,45,58,75,46,57,29.95,29.85,0.0,0.0,0.0,2024-01-30
79,45,59,5,0,1,6,0,1,46,38,43,79,45,59,77,45,59,29.93,29.78,0.0,0.0,0.0,2024-01-31
77,43,62,17,0,4,24,0,5,48,36,42,77,43,62,75,43,61,29.82,29.58,-0.01,0.0,0.0,2024-02-01
59,43,49,11,0,2,16,0,3,46,35,42,59,40,49,59,43,49,29.75,29.63,0.01,0.71,0.41,2024-02-02
62,38,48,7,0,1,11,0,2,42,28,36,62,36,48,62,38,48,29.85,29.73,0.0,0.0,0.0,2024-02-03
71,36,50,6,0,1,8,0,2,39,26,34,71,35,50,70,36,50,29.94,29.81,0.0,0.0,0.0,2024-02-04
76,38,56,6,0,1,6,0,1,46,32,36,76,38,56,74,38,55,29.89,29.68,-0.01,0.0,0.0,2024-02-05
71,47,57,20,0,3,29,0,5,47,26,36,71,45,57,70,47,57,29.7,29.55,0.0,0.31,0.09,2024-02-06
55,38,46,15,0,2,20,0,4,46,36,41,55,38,46,55,38,46,29.83,29.62,0.01,0.47,0.33,2024-02-07
61,37,48,15,0,3,21,0,5,44,31,37,61,35,48,61,37,48,29.87,29.71,0.0,0.07,0.02,2024-02-08
60,36,46,11,0,2,15,0,2,43,34,38,60,36,46,60,36,46,29.88,29.7,-0.01,0.12,0.04,2024-02-09
47,33,41,8,0,1,12,0,1,40,32,37,47,31,41,47,33,41,29.84,29.65,0.0,0.35,0.41,2024-02-10
55,32,42,12,0,1,15,0,2,39,27,34,55,32,42,55,32,42,29.96,29.84,0.0,0.05,0.01,2024-02-11
67,31,46,8,0,1,12,0,2,39,25,33,67,29,46,67,31,46,29.96,29.77,-0.01,0.0,0.0,2024-02-12
73,35,51,9,0,2,13,0,3,36,16,30,73,32,51,70,35,51,29.84,29.71,0.0,0.0,0.0,2024-02-13
70,36,51,11,0,2,16,0,2,35,21,31,70,36,51,70,36,51,29.97,29.84,0.0,0.0,0.0,2024-02-14
77,38,53,10,0,2,15,0,3,36,16,30,77,36,53,75,38,53,29.97,29.83,0.0,0.0,0.0,2024-02-15
70,39,53,12,0,2,13,0,3,38,27,33,70,36,53,70,39,53,29.92,29.81,0.0,0.0,0.0,2024-02-16
73,39,54,8,0,1,11,0,2,40,31,35,73,37,54,71,39,54,29.89,29.78,0.0,0.0,0.0,2024-02-17
78,43,57,11,0,2,16,0,3,39,28,35,78,42,57,77,43,57,29.88,29.77,0.0,0.0,0.0,2024-02-18
80,43,58,11,0,2,16,0,3,35,21,29,80,41,58,79,43,57,29.96,29.85,0.0,0.0,0.0,2024-02-19
83,43,60,16,0,2,28,0,2,30,14,23,83,42,60,80,43,60,29.99,29.88,0.0,0.0,0.0,2024-02-20
71,39,58,13,0,2,20,0,4,41,20,31,71,39,58,70,39,58,29.94,29.78,0.0,0.0,0.0,2024-02-21
68,41,54,9,0,2,13,0,2,44,35,39,68,39,54,68,41,54,29.99,29.86,0.0,0.0,0.0,2024-02-22
75,40,56,8,0,1,9,0,1,43,36,39,75,40,56,73,40,56,29.93,29.79,0.0,0.0,0.0,2024-02-23
85,43,61,13,0,1,15,0,2,44,25,36,85,41,61,82,43,60,29.92,29.83,0.0,0.0,0.0,2024-02-24
89,50,67,10,0,2,16,0,3,46,33,38,89,50,67,85,50,66,29.94,29.81,0.0,0.0,0.0,2024-02-25
80,59,68,11,0,2,15,0,3,52,34,39,80,59,68,79,59,68,29.92,29.7,-0.01,0.12,0.03,2024-02-26
71,52,64,13,0,3,18,0,4,43,33,38,71,52,64,70,52,64,29.82,29.67,0.0,0.0,0.0,2024-02-27
67,45,52,10,0,1,13,0,2,51,40,45,67,45,52,67,45,52,29.88,29.74,0.0,0.61,0.55,2024-02-28
68,43,54,9,0,1,13,0,2,49,39,44,68,41,54,68,43,54,29.95,29.85,0.0,0.07,0.01,2024-02-29
79,43,58,7,0,1,9,0,2,47,27,40,79,42,58,78,43,58,29.96,29.83,0.0,0.0,0.0,2024-03-01
77,44,60,14,0,3,17,0,4,39,21,30,77,44,60,75,44,60,29.89,29.74,0.0,0.0,0.0,2024-03-02
74,48,61,13,0,2,16,0,3,43,21,32,74,48,61,72,48,60,29.82,29.7,0.0,0.0,0.0,2024-03-03
73,41,56,10,0,1,15,0,2,45,31,39,73,41,56,71,41,56,29.84,29.74,0.0,0.0,0.0,2024-03-04
78,41,57,12,0,1,15,0,2,40,26,34,78,40,57,77,41,57,29.85,29.73,0.0,0.0,0.0,2024-03-05
