tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,33,50,11,0,2,16,0,2,37,16,27,69,33,50,69,33,50,30.12,29.98,0.0,0.0,0.0,2024-01-01
64,40,50,7,0,1,8,0,2,39,34,36,64,40,50,64,40,50,30.22,30.07,0.0,0.0,0.0,2024-01-02
67,35,51,16,0,3,19,0,4,38,27,34,67,35,50,67,35,51,30.16,29.89,-0.01,0.0,0.0,2024-01-03
53,36,43,15,0,3,19,0,4,37,26,33,53,35,43,53,36,43,30.1,29.92,0.01,0.0,0.0,2024-01-04
57,34,43,9,0,2,13,0,2,34,25,30,57,34,43,57,34,43,30.12,30.0,0.0,0.0,0.0,2024-01-05
58,31,43,8,0,2,13,0,3,31,20,27,58,29,43,58,31,43,30.17,29.99,0.0,0.0,0.0,2024-01-06
56,34,41,25,0,5,30,0,6,37,10,24,56,29,40,56,34,41,30.0,29.69,-0.01,0.13,0.2,2024-01-07
46,28,36,11,0,3,14,0,4,26,14,19,46,25,34,46,28,36,30.22,29.86,0.01,0.0,0.0,2024-01-08
55,24,37,6,0,1,7,0,2,26,13,21,55,17,37,55,24,37,30.22,29.99,-0.01,0.0,0.0,2024-01-09
63,27,44,8,0,2,13,0,2,25,19,22,63,27,44,63,27,44,30.01,29.86,-0.01,0.0,0.0,2024-01-10
52,33,42,25,0,6,33,0,8,41,19,26,52,30,40,52,33,42,30.11,29.78,0.01,0.11,0.19,2024-01-11
58,25,40,5,0,1,7,0,2,24,4,17,58,25,40,58,25,40,30.19,30.04,0.0,0.0,0.0,2024-01-12
68,28,46,6,0,1,7,0,2,24,12,18,68,26,46,68,28,46,30.09,29.99,0.0,0.0,0.0,2024-01-13
70,39,52,9,0,3,12,0,3,30,18,24,70,37,52,70,39,52,30.03,29.9,0.0,0.0,0.0,2024-01-14
69,34,49,9,0,1,10,0,2,30,26,27,69,34,49,69,34,49,30.09,30.0,0.0,0.0,0.0,2024-01-15
70,34,50,7,0,1,7,0,2,31,20,27,70,34,50,70,34,50,30.12,30.02,0.0,0.0,0.0,2024-01-16
75,34,52,11,0,2,13,0,2,29,20,26,75,34,52,73,34,52,30.08,29.96,0.0,0.0,0.0,2024-01-17
77,45,58,9,0,2,12,0,3,31,22,26,77,45,58,75,45,57,30.15,30.04,0.0,0.0,0.0,2024-01-18
76,39,57,7,0,1,9,0,2,33,28,30,76,39,57,74,39,56,30.14,30.0,0.0,0.0,0.0,2024-01-19
75,43,58,18,0,3,22,0,3,39,18,28,75,43,58,73,43,58,30.03,29.89,0.0,0.0,0.0,2024-01-20
59,49,52,10,0,2,11,0,3,51,37,47,59,47,52,59,49,52,30.0,29.9,0.0,0.19,0.98,2024-01-21
60,46,52,12,0,1,13,0,2,50,43,47,60,46,52,60,46,52,29.99,29.85,0.0,0.02,0.08,2024-01-22
56,44,49,13,0,3,15,0,4,47,41,44,56,40,49,56,44,49,29.99,29.83,0.0,0.17,0.53,2024-01-23
60,44,50,8,0,1,12,0,1,47,38,44,60,44,50,60,44,50,30.11,29.97,0.01,0.01,0.02,2024-01-24
64,39,51,11,0,1,13,0,2,48,38,43,64,39,51,64,39,51,30.12,30.0,0.0,0.0,0.0,2024-01-25
63,42,50,9,0,1,10,0,2,47,36,42,63,42,50,63,42,50,30.25,30.07,0.01,0.0,0.0,2024-01-26
68,41,56,24,0,9,28,0,11,41,31,34,68,40,56,68,41,56,30.26,30.14,0.0,0.0,0.0,2024-01-27
73,48,61,19,0,7,23,0,9,35,28,32,73,46,61,71,48,60,30.22,30.14,0.0,0.0,0.0,2024-01-28
81,44,60,6,0,1,9,0,2,40,30,35,81,44,60,80,44,60,30.21,30.07,0.0,0.0,0.0,2024-01-29
77,44,58,8,0,1,10,0,2,43,30,38,77,44,58,75,44,58,30.15,30.06,0.0,0.0,0.0,2024-01-30
78,44,60,8,0,2,9,0,2,45,34,41,78,44,60,76,44,60,30.13,29.99,0.0,0.0,0.0,2024-01-31
76,47,62,21,0,6,25,0,8,47,35,42,76,45,62,75,47,61,30.02,29.78,-0.01,0.02,0.05,2024-02-01
56,44,48,20,0,6,22,0,7,47,36,42,56,39,47,56,44,48,29.94,29.78,0.0,0.13,0.4,2024-02-02
59,41,48,11,0,4,13,0,5,41,28,37,59,38,47,59,41,48,30.04,29.92,0.0,0.0,0.0,2024-02-03
71,38,52,8,0,2,10,0,2,39,24,33,71,35,51,70,38,52,30.15,30.01,0.0,0.0,0.0,2024-02-04
75,38,56,7,0,1,7,0,2,43,29,35,75,38,56,74,38,56,30.09,29.88,-0.01,0.0,0.0,2024-02-05
71,47,59,27,0,6,32,0,8,45,25,35,71,41,59,70,47,59,29.91,29.74,0.0,0.14,0.17,2024-02-06
54,38,46,22,0,5,24,0,6,45,35,40,54,35,44,54,38,46,30.04,29.82,0.01,0.13,0.28,2024-02-07
60,35,46,25,0,4,29,0,6,43,29,36,60,32,46,60,35,46,30.07,29.91,0.0,0.14,0.21,2024-02-08
60,36,47,10,0,2,12,0,2,42,34,39,60,36,47,60,36,47,30.08,29.91,-0.01,0.02,0.04,2024-02-09
47,32,40,14,0,2,18,0,3,39,31,36,47,29,39,47,32,40,30.04,29.85,0.01,0.15,0.41,2024-02-10
57,32,43,8,0,1,18,0,2,40,29,35,57,32,43,57,32,43,30.16,30.04,0.0,0.02,0.07,2024-02-11
66,31,46,11,0,2,15,0,3,40,28,33,66,31,46,66,31,46,30.16,29.97,-0.01,0.0,0.0,2024-02-12
70,33,51,11,0,2,14,0,3,40,16,32,70,31,50,70,33,50,30.04,29.91,0.0,0.0,0.0,2024-02-13
71,35,52,7,0,2,8,0,2,38,22,33,71,35,52,70,35,52,30.17,30.03,0.0,0.0,0.0,2024-02-14
