tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,36,50,12,0,2,17,0,3,37,14,27,69,32,49,69,36,50,30.11,29.95,0.0,0.0,0.0,2024-01-01
62,40,50,7,0,1,8,0,1,41,34,37,62,40,50,62,40,50,30.2,30.05,0.0,0.0,0.0,2024-01-02
69,37,51,14,0,3,18,0,4,39,28,34,69,33,51,69,37,51,30.16,29.88,-0.01,0.0,0.0,2024-01-03
54,35,45,14,0,2,16,0,2,38,27,32,54,32,44,54,35,45,30.09,29.91,0.01,0.0,0.0,2024-01-04
59,32,43,9,0,2,14,0,2,33,25,29,59,28,42,59,32,43,30.1,29.98,0.0,0.0,0.0,2024-01-05
61,31,43,9,0,1,10,0,2,31,22,26,61,26,42,61,31,43,30.15,29.97,0.0,0.0,0.0,2024-01-06
57,32,44,18,0,4,24,0,5,42,8,24,57,31,43,57,32,44,29.98,29.67,0.0,0.31,0.13,2024-01-07
48,27,37,9,0,2,13,0,2,24,13,18,48,25,36,48,27,37,30.22,29.86,0.01,0.0,0.0,2024-01-08
55,23,37,8,0,1,10,0,2,24,14,20,55,18,37,55,23,37,30.22,29.98,-0.01,0.0,0.0,2024-01-09
66,31,47,11,0,3,16,0,5,26,18,21,66,24,46,66,31,47,29.99,29.85,-0.01,0.0,0.0,2024-01-10
55,29,45,18,0,4,25,0,6,42,17,26,55,25,44,55,29,45,30.1,29.78,0.01,0.31,0.07,2024-01-11
59,27,39,7,0,2,9,0,2,25,-11,17,59,21,39,59,27,39,30.18,30.02,0.0,0.0,0.0,2024-01-12
70,31,46,8,0,2,10,0,2,22,10,18,70,26,45,70,31,46,30.08,29.97,0.0,0.0,0.0,2024-01-13
71,38,53,11,0,2,14,0,3,31,18,23,71,37,53,70,38,52,30.01,29.88,0.0,0.0,0.0,2024-01-14
70,35,49,7,0,2,9,0,2,31,24,26,70,30,49,70,35,49,30.07,29.97,0.0,0.0,0.0,2024-01-15
71,35,50,7,0,2,9,0,2,30,22,26,71,30,49,70,35,50,30.1,30.0,0.0,0.0,0.0,2024-01-16
78,37,54,10,0,2,14,0,3,27,17,24,78,33,53,76,37,53,30.06,29.93,0.0,0.0,0.0,2024-01-17
79,44,57,8,0,2,10,0,3,31,22,26,79,41,56,77,44,56,30.13,30.01,0.0,0.0,0.0,2024-01-18
80,42,57,7,0,2,10,0,3,34,27,29,80,39,57,78,42,57,30.12,29.97,0.0,0.0,0.0,2024-01-19
76,45,59,13,0,3,18,0,4,42,16,28,76,43,58,74,45,58,30.01,29.87,0.0,0.0,0.0,2024-01-20
59,49,53,11,0,1,14,0,1,52,39,48,59,49,53,59,49,53,29.97,29.87,0.0,0.85,1.32,2024-01-21
61,44,51,14,0,2,17,0,2,51,43,47,61,44,51,61,44,51,29.97,29.82,0.0,0.31,0.16,2024-01-22
56,44,49,12,0,3,16,0,4,49,42,44,56,40,49,56,44,49,29.96,29.81,0.01,0.43,0.73,2024-01-23
61,43,51,5,0,0,7,0,1,49,37,44,61,43,51,61,43,51,30.1,29.95,0.01,0.43,0.14,2024-01-24
66,41,52,10,0,2,13,0,3,47,39,42,66,37,52,66,41,52,30.11,29.97,0.0,0.0,0.0,2024-01-25
63,39,51,7,0,0,8,0,1,48,37,41,63,39,51,63,39,51,30.23,30.06,0.01,0.0,0.0,2024-01-26
71,35,53,14,0,3,18,0,4,42,30,35,71,32,53,70,35,53,30.23,30.11,0.0,0.0,0.0,2024-01-27
77,37,56,10,0,1,13,0,2,39,32,35,77,37,56,75,37,55,30.2,30.11,0.0,0.0,0.0,2024-01-28
81,42,59,6,0,1,7,0,2,41,30,36,81,42,59,79,42,59,30.19,30.04,0.0,0.0,0.0,2024-01-29
78,46,59,10,0,2,13,0,3,44,29,38,78,44,58,76,46,58,30.13,30.03,0.0,0.0,0.0,2024-01-30
79,46,60,10,0,2,11,0,2,46,36,42,79,44,60,78,46,59,30.11,29.96,0.0,0.0,0.0,2024-01-31
76,50,62,20,0,6,27,0,8,48,34,42,76,46,62,75,50,61,29.99,29.75,-0.01,0.26,0.14,2024-02-01
58,44,50,17,0,5,22,0,6,47,34,43,58,40,49,58,44,50,29.93,29.75,0.0,0.38,0.29,2024-02-02
62,38,48,11,0,2,11,0,3,42,28,36,62,37,48,62,38,48,30.02,29.91,0.0,0.0,0.0,2024-02-03
71,36,51,6,0,2,8,0,2,40,24,34,71,34,50,70,36,51,30.13,29.99,0.0,0.0,0.0,2024-02-04
78,40,57,6,0,1,7,0,2,47,30,36,78,38,57,76,40,56,30.07,29.85,-0.01,0.0,0.0,2024-02-05
71,47,58,25,0,5,38,0,7,47,25,36,71,42,58,70,47,58,29.88,29.73,0.0,0.26,0.08,2024-02-06
55,39,47,21,0,4,30,0,5,46,36,40,55,38,46,55,39,47,30.02,29.81,0.01,0.24,0.26,2024-02-07
61,36,48,20,0,4,26,0,6,44,31,37,61,32,47,61,36,48,30.05,29.89,0.0,0.07,0.02,2024-02-08
61,37,48,9,0,1,13,0,1,43,33,38,61,37,48,61,37,48,30.06,29.89,-0.01,0.12,0.03,2024-02-09
47,33,41,9,0,1,11,0,2,40,32,36,47,29,41,47,33,41,30.04,29.84,0.01,0.38,0.39,2024-02-10
57,33,44,9,0,1,11,0,1,40,29,34,57,33,44,57,33,44,30.14,30.03,0.0,0.07,0.01,2024-02-11
68,31,47,6,0,1,7,0,2,39,27,33,68,26,46,68,31,47,30.14,29.95,-0.01,0.0,0.0,2024-02-12
73,35,52,12,0,2,15,0,3,37,12,29,73,31,51,71,35,51,30.02,29.89,0.0,0.0,0.0,2024-02-13
72,37,52,7,0,2,9,0,2,35,15,31,72,33,52,70,37,52,30.15,30.02,0.0,0.0,0.0,2024-02-14
76,38,54,9,0,2,11,0,3,37,11,29,76,34,54,74,38,54,30.16,30.01,0.0,0.0,0.0,2024-02-15
73,39,54,8,0,2,11,0,2,37,26,32,73,34,54,71,39,54,30.11,30.0,0.0,0.0,0.0,2024-02-16
76,39,55,8,0,1,9,0,2,39,28,34,76,36,54,74,39,54,30.07,29.97,0.0,0.0,0.0,2024-02-17
79,43,58,9,0,2,13,0,3,38,26,34,79,40,58,77,43,57,30.05,29.95,0.0,0.0,0.0,2024-02-18
81,43,59,12,0,3,15,0,4,35,16,27,81,39,59,79,43,58,30.14,30.03,0.0,0.0,0.0,2024-02-19
83,43,61,12,0,3,17,0,3,29,8,21,83,41,61,80,43,61,30.18,30.06,0.0,0.0,0.0,2024-02-20
71,41,58,16,0,3,23,0,4,41,19,30,71,41,58,70,41,58,30.12,29.97,0.0,0.0,0.0,2024-02-21
70,41,55,9,0,1,11,0,2,45,35,39,70,39,55,70,41,55,30.17,30.04,0.0,0.0,0.0,2024-02-22
76,41,57,7,0,1,8,0,1,42,36,39,76,40,57,74,41,57,30.11,29.96,0.0,0.0,0.0,2024-02-23
85,43,61,10,0,2,14,0,2,41,21,36,85,40,61,82,43,61,30.11,30.01,0.0,0.0,0.0,2024-02-24
89,50,67,11,0,2,16,0,3,46,32,37,89,48,67,85,50,67,30.12,29.99,0.0,0.0,0.0,2024-02-25
80,57,68,17,0,3,22,0,4,51,32,38,80,57,68,79,57,68,30.1,29.88,-0.01,0.07,0.02,2024-02-26
72,54,64,15,0,4,20,0,5,42,31,38,72,54,64,70,54,64,30.0,29.84,0.0,0.0,0.0,2024-02-27
68,46,53,12,0,1,15,0,2,52,40,45,68,46,53,68,46,53,30.06,29.92,0.0,0.54,0.59,2024-02-28
71,43,56,7,0,1,9,0,2,49,38,43,71,41,55,70,43,56,30.13,30.03,0.0,0.0,0.0,2024-02-29
80,42,58,9,0,2,10,0,3,49,26,40,80,40,58,78,42,58,30.15,30.01,0.0,0.0,0.0,2024-03-01
77,45,61,14,0,4,18,0,6,39,17,29,77,45,61,75,45,60,30.07,29.92,0.0,0.0,0.0,2024-03-02
75,50,61,14,0,3,17,0,4,43,19,31,75,50,61,73,50,61,30.01,29.88,0.0,0.0,0.0,2024-03-03
73,42,57,10,0,1,14,0,2,45,30,39,73,41,57,72,42,57,30.01,29.92,0.0,0.0,0.0,2024-03-04
78,42,58,9,0,2,13,0,2,40,23,34,78,39,58,76,42,57,30.03,29.9,0.0,0.0,0.0,2024-03-05
67,48,58,11,0,2,15,0,3,40,25,33,67,48,58,67,48,58,29.95,29.79,-0.01,0.0,0.0,2024-03-06
62,41,49,17,0,3,22,0,4,50,27,38,62,38,49,62,41,49,29.97,29.79,0.01,0.5,0.42,2024-03-07
61,43,50,11,0,1,14,0,2,47,39,43,61,41,50,61,43,50,30.09,29.94,0.0,0.12,0.1,2024-03-08
