tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
68,42,51,12,0,4,13,0,4,35,14,23,68,36,50,68,42,51,30.07,29.94,0.0,0.0,0.0,2024-01-01
59,38,47,8,0,1,9,0,1,37,32,34,59,37,47,59,38,47,30.15,30.02,0.0,0.0,0.0,2024-01-02
67,38,51,12,0,3,14,0,3,39,26,33,67,35,50,67,38,51,30.11,29.86,-0.01,0.0,0.0,2024-01-03
50,34,42,11,0,3,13,0,3,38,27,32,49,33,40,50,34,42,30.04,29.87,0.01,0.0,0.01,2024-01-04
53,32,42,10,0,2,11,0,2,34,23,29,53,29,41,53,32,42,30.05,29.96,0.0,0.0,0.0,2024-01-05
58,30,42,6,0,2,7,0,2,30,20,26,58,26,42,58,30,42,30.09,29.95,0.0,0.0,0.0,2024-01-06
54,32,40,15,0,4,16,0,4,36,3,21,54,26,39,54,32,40,29.95,29.63,-0.01,0.12,0.07,2024-01-07
43,27,34,10,0,3,12,0,3,22,13,17,43,24,32,43,27,34,30.15,29.79,0.01,0.12,0.16,2024-01-08
53,24,36,9,0,2,10,0,2,23,11,18,53,17,35,53,24,36,30.15,29.94,-0.01,0.0,0.0,2024-01-09
59,29,43,9,0,2,10,0,2,25,17,22,59,25,43,59,29,43,29.94,29.82,-0.01,0.0,0.0,2024-01-10
50,32,39,17,0,4,20,0,4,38,18,25,50,30,38,50,32,39,30.04,29.74,0.01,0.18,0.11,2024-01-11
55,25,38,7,0,2,7,0,2,24,-1,16,55,20,38,55,25,38,30.12,29.99,0.0,0.0,0.0,2024-01-12
65,31,45,8,0,2,8,0,2,21,8,15,65,25,45,65,31,45,30.03,29.96,0.0,0.0,0.0,2024-01-13
65,36,50,10,0,3,11,0,3,28,16,23,65,34,50,65,36,50,29.97,29.86,0.0,0.0,0.0,2024-01-14
64,35,48,9,0,2,11,0,2,29,23,26,64,30,48,64,35,48,30.03,29.96,0.0,0.0,0.0,2024-01-15
66,35,49,7,0,2,8,0,2,29,18,25,66,30,49,66,35,49,30.06,29.99,0.0,0.0,0.0,2024-01-16
71,38,52,10,0,2,11,0,3,27,16,23,71,36,52,70,38,52,30.04,29.93,0.0,0.0,0.0,2024-01-17
73,42,55,8,0,2,9,0,2,29,21,25,73,39,55,71,42,55,30.1,30.01,0.0,0.0,0.0,2024-01-18
74,45,58,11,0,3,11,0,3,32,25,28,74,41,58,72,45,58,30.09,29.98,0.0,0.0,0.0,2024-01-19
72,47,58,11,0,3,12,0,3,38,18,26,72,44,58,70,47,58,30.0,29.87,0.0,0.0,0.0,2024-01-20
56,46,50,5,0,1,6,0,1,49,36,46,56,45,50,56,46,50,29.95,29.86,0.0,0.54,0.96,2024-01-21
58,45,50,8,0,1,8,0,1,49,40,45,58,44,50,58,45,50,29.94,29.83,0.0,0.12,0.31,2024-01-22
56,42,47,10,0,2,11,0,2,46,40,43,56,38,47,56,42,47,29.93,29.79,0.0,0.42,0.68,2024-01-23
58,44,48,6,0,1,7,0,1,46,36,42,58,44,48,58,44,48,30.06,29.93,0.01,0.12,0.03,2024-01-24
62,40,50,6,0,2,7,0,2,45,37,42,62,38,50,62,40,50,30.07,29.95,0.0,0.0,0.0,2024-01-25
59,41,49,8,0,2,9,0,2,45,37,41,59,39,49,59,41,49,30.2,30.02,0.01,0.0,0.0,2024-01-26
65,41,53,19,0,7,20,0,8,39,29,33,65,39,52,65,41,53,30.2,30.1,0.0,0.0,0.0,2024-01-27
69,47,57,17,2,7,19,2,8,33,27,30,69,43,56,69,47,57,30.18,30.11,0.0,0.0,0.0,2024-01-28
77,52,61,14,0,4,17,0,5,34,24,31,77,52,61,75,52,61,30.17,30.04,0.0,0.0,0.0,2024-01-29
75,50,60,10,0,3,11,0,3,37,29,32,75,49,60,73,50,59,30.1,30.04,0.0,0.0,0.0,2024-01-30
75,47,59,12,0,3,14,0,3,44,34,39,75,44,59,74,47,59,30.09,29.97,0.0,0.0,0.0,2024-01-31
74,48,62,13,0,4,15,0,4,45,31,40,74,45,62,72,48,61,29.98,29.76,-0.01,0.12,0.04,2024-02-01
53,41,45,12,0,3,14,0,4,45,37,41,53,37,44,53,41,45,29.88,29.76,0.0,0.96,1.02,2024-02-02
54,38,46,11,0,3,12,0,3,41,27,35,54,37,45,54,38,46,29.98,29.87,0.0,0.0,0.08,2024-02-03
68,36,49,9,0,3,11,0,3,37,24,32,68,34,49,68,36,49,30.08,29.96,0.0,0.0,0.0,2024-02-04
74,41,57,13,0,4,15,0,5,40,25,31,74,35,56,72,41,56,30.05,29.86,-0.01,0.0,0.0,2024-02-05
72,47,58,19,0,5,21,0,6,44,22,32,72,43,58,70,47,58,29.88,29.72,0.0,0.0,0.0,2024-02-06
53,37,43,13,0,3,16,0,3,43,34,39,53,34,43,53,37,43,29.98,29.78,0.01,0.36,0.55,2024-02-07
59,36,45,12,0,3,16,0,3,41,27,34,59,33,45,59,36,45,30.0,29.86,0.0,0.12,0.15,2024-02-08
55,36,44,9,0,2,10,0,2,40,34,37,55,33,44,55,36,44,30.02,29.85,-0.01,0.12,0.2,2024-02-09
44,32,38,9,0,2,11,0,2,37,31,35,43,29,37,44,32,38,29.96,29.8,0.0,0.24,0.5,2024-02-10
53,33,41,7,0,1,7,0,1,38,28,33,53,30,41,53,33,41,30.09,29.96,0.01,0.24,0.17,2024-02-11
62,35,47,12,0,4,14,0,4,35,24,30,62,30,46,62,35,47,30.09,29.94,-0.01,0.0,0.0,2024-02-12
