tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
68,41,53,9,0,1,14,0,3,38,13,23,68,41,53,68,41,53,26.39,26.25,0.0,0.0,0.0,2024-01-01
62,39,49,5,0,1,8,0,2,37,33,35,62,39,49,62,39,49,26.47,26.34,0.0,0.0,0.0,2024-01-02
66,38,50,9,0,1,13,0,3,37,26,33,66,37,50,66,38,50,26.42,26.18,-0.01,0.0,0.0,2024-01-03
52,35,42,12,0,2,15,0,4,37,25,31,52,34,41,52,35,42,26.36,26.18,0.01,0.0,0.0,2024-01-04
55,33,42,9,0,1,10,0,2,32,23,28,55,33,42,55,33,42,26.37,26.27,0.0,0.0,0.0,2024-01-05
59,32,44,5,0,1,9,0,2,30,19,26,59,32,44,59,32,44,26.41,26.25,0.0,0.0,0.0,2024-01-06
54,32,41,19,0,4,22,0,7,35,0,18,54,25,40,54,32,41,26.26,25.95,-0.01,0.07,0.05,2024-01-07
45,28,34,9,0,3,11,0,5,24,13,18,45,22,32,45,28,34,26.48,26.11,0.01,0.14,0.14,2024-01-08
55,26,38,5,0,1,6,0,1,26,15,20,55,26,38,55,26,38,26.47,26.25,-0.01,0.05,0.01,2024-01-09
62,32,46,13,0,1,17,0,3,27,14,21,62,32,46,62,32,46,26.26,26.14,0.0,0.0,0.0,2024-01-10
49,33,41,20,0,4,26,0,7,38,17,25,47,29,39,49,33,41,26.36,26.05,0.01,0.12,0.02,2024-01-11
58,28,41,4,0,1,6,0,2,21,-2,13,58,28,41,58,28,41,26.43,26.3,0.0,0.0,0.0,2024-01-12
69,33,48,5,0,1,6,0,2,23,6,14,69,33,48,69,33,48,26.34,26.27,0.0,0.0,0.0,2024-01-13
68,40,52,14,0,2,16,0,3,30,14,23,68,40,52,68,40,52,26.29,26.18,0.0,0.0,0.0,2024-01-14
68,38,50,5,0,1,7,0,2,29,23,26,68,38,50,68,38,50,26.35,26.27,0.0,0.0,0.0,2024-01-15
70,39,51,5,0,1,8,0,2,29,19,25,70,39,51,70,39,51,26.38,26.31,0.0,0.0,0.0,2024-01-16
74,39,55,9,0,1,11,0,2,27,17,23,74,39,55,72,39,55,26.36,26.24,0.0,0.0,0.0,2024-01-17
77,44,59,7,0,1,10,0,2,33,19,25,77,44,59,75,44,58,26.43,26.33,0.0,0.0,0.0,2024-01-18
75,45,60,6,0,1,8,0,2,33,25,28,75,45,60,73,45,59,26.42,26.29,0.0,0.0,0.0,2024-01-19
73,46,60,11,0,1,17,0,3,38,17,26,73,46,60,71,46,60,26.32,26.19,0.0,0.0,0.0,2024-01-20
56,46,50,7,0,1,10,0,2,50,37,46,56,45,50,56,46,50,26.27,26.17,0.0,0.43,1.24,2024-01-21
61,45,50,9,0,1,11,0,1,48,41,45,61,44,50,61,45,50,26.26,26.12,0.0,0.12,0.12,2024-01-22
54,42,47,11,0,3,15,0,5,46,39,42,54,36,47,54,42,47,26.25,26.11,0.0,0.43,0.62,2024-01-23
56,42,48,5,0,1,7,0,1,46,38,42,56,42,48,56,42,48,26.38,26.24,0.01,0.07,0.02,2024-01-24
64,40,51,9,0,1,13,0,2,45,38,42,64,40,51,64,40,51,26.39,26.27,0.0,0.0,0.0,2024-01-25
62,42,50,5,0,1,6,0,3,45,36,41,62,42,50,62,42,50,26.51,26.34,0.01,0.0,0.0,2024-01-26
67,41,55,13,0,4,20,0,9,39,29,32,67,41,55,67,41,55,26.52,26.41,0.0,0.0,0.0,2024-01-27
71,50,60,12,0,4,18,1,9,33,25,29,71,47,60,70,50,60,26.48,26.42,0.0,0.0,0.0,2024-01-28
82,47,64,9,0,1,13,0,2,37,28,31,82,47,64,80,47,63,26.48,26.37,0.0,0.0,0.0,2024-01-29
78,49,60,5,0,1,7,0,2,40,30,34,78,49,60,77,49,60,26.42,26.35,0.0,0.0,0.0,2024-01-30
78,50,62,9,0,1,11,0,2,45,33,39,78,50,62,76,50,62,26.42,26.28,0.0,0.0,0.0,2024-01-31
75,47,63,14,0,4,18,0,7,45,31,40,75,43,62,73,47,62,26.3,26.08,-0.01,0.14,0.06,2024-02-01
53,42,46,19,0,5,22,0,8,46,37,41,53,35,44,53,42,46,26.2,26.06,0.0,0.35,0.42,2024-02-02
58,40,47,12,0,3,17,0,5,40,28,35,58,37,45,58,40,47,26.31,26.18,0.0,0.0,0.0,2024-02-03
70,38,53,7,0,1,9,0,2,36,19,29,70,38,53,70,38,53,26.4,26.27,0.0,0.0,0.0,2024-02-04
78,47,62,8,0,1,11,0,3,37,21,30,78,47,62,76,47,61,26.36,26.18,-0.01,0.0,0.0,2024-02-05
71,46,61,22,0,7,30,0,12,44,12,28,71,40,61,70,46,61,26.2,26.04,0.0,0.0,0.0,2024-02-06
