tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,31,49,14,0,2,14,0,6,37,18,27,69,28,49,69,31,49,29.95,29.8,0.0,0.0,0.0,2024-01-01
63,38,49,11,0,1,11,0,4,41,32,37,63,38,49,63,38,49,30.06,29.92,0.0,0.0,0.0,2024-01-02
71,34,51,16,0,4,16,0,9,38,28,34,71,32,51,70,34,51,30.01,29.72,-0.01,0.0,0.0,2024-01-03
55,35,44,14,0,3,14,2,7,38,28,32,55,32,44,55,35,44,29.93,29.74,0.01,0.0,0.0,2024-01-04
60,29,43,11,0,2,11,2,6,34,26,29,60,26,43,60,29,43,29.95,29.83,0.0,0.0,0.0,2024-01-05
61,24,42,11,0,1,11,0,4,32,21,26,61,24,42,61,24,42,30.0,29.82,0.0,0.0,0.0,2024-01-06
58,34,45,22,0,7,22,4,13,40,11,24,58,29,42,58,34,45,29.82,29.48,-0.01,0.14,0.14,2024-01-07
48,26,37,12,0,3,12,1,7,22,13,17,48,23,35,48,26,37,30.08,29.69,0.02,0.0,0.0,2024-01-08
55,20,36,8,0,2,8,0,4,24,9,19,55,16,36,55,20,36,30.09,29.84,-0.01,0.0,0.0,2024-01-09
66,27,48,14,0,5,14,3,9,24,15,21,66,22,47,66,27,48,29.85,29.69,-0.01,0.0,0.0,2024-01-10
55,29,45,24,0,7,24,4,13,42,17,26,55,26,43,55,29,45,29.96,29.61,0.01,0.01,0.01,2024-01-11
59,21,39,7,0,2,7,0,4,26,5,17,59,20,38,59,21,39,30.04,29.89,0.0,0.0,0.0,2024-01-12
70,26,45,11,0,2,11,2,5,23,11,18,70,23,45,70,26,45,29.93,29.83,0.0,0.0,0.0,2024-01-13
72,35,55,15,0,5,15,2,9,31,16,23,72,32,55,70,35,55,29.87,29.74,0.0,0.0,0.0,2024-01-14
70,30,49,10,0,2,10,1,5,31,23,27,70,27,49,70,30,49,29.93,29.84,0.0,0.0,0.0,2024-01-15
71,32,50,9,0,2,9,1,5,30,23,27,71,30,50,70,32,50,29.96,29.88,0.0,0.0,0.0,2024-01-16
78,33,55,12,0,3,12,1,7,28,19,25,78,31,54,76,33,54,29.92,29.8,0.0,0.0,0.0,2024-01-17
79,38,58,11,0,2,11,2,6,30,22,27,79,37,58,78,38,57,30.01,29.89,0.0,0.0,0.0,2024-01-18
79,40,58,11,0,2,11,0,6,34,27,30,79,38,58,78,40,57,29.99,29.85,0.0,0.0,0.0,2024-01-19
79,42,59,16,0,4,16,1,9,42,18,28,79,42,59,77,42,59,29.89,29.74,-0.01,0.0,0.0,2024-01-20
59,48,53,16,0,3,16,2,7,52,39,47,59,47,53,59,48,53,29.84,29.74,0.0,0.34,1.02,2024-01-21
62,43,51,12,0,3,12,0,7,51,42,46,62,42,51,62,43,51,29.84,29.7,0.0,0.06,0.13,2024-01-22
57,43,49,12,0,5,12,5,9,48,41,44,57,38,47,57,43,49,29.84,29.68,0.01,0.21,0.62,2024-01-23
62,43,51,7,0,1,7,0,4,47,39,43,62,43,51,62,43,51,29.99,29.84,0.01,0.05,0.05,2024-01-24
68,38,52,13,0,3,13,1,6,45,36,41,68,38,52,68,38,52,30.0,29.87,0.0,0.0,0.0,2024-01-25
64,37,51,9,0,2,9,2,5,46,36,40,64,37,51,64,37,51,30.14,29.95,0.01,0.0,0.0,2024-01-26
73,33,53,16,0,3,16,0,7,41,31,35,73,28,53,71,33,52,30.14,30.0,0.0,0.0,0.0,2024-01-27
77,37,56,7,0,1,7,2,4,39,31,34,77,34,56,75,37,55,30.09,30.0,0.0,0.0,0.0,2024-01-28
83,38,58,10,0,2,10,2,5,40,30,35,83,38,58,80,38,58,30.08,29.93,0.0,0.0,0.0,2024-01-29
80,44,60,13,0,3,13,2,6,46,30,38,80,43,60,78,44,59,30.01,29.92,0.0,0.0,0.0,2024-01-30
80,44,61,9,0,2,9,0,5,46,37,42,80,43,61,79,44,60,29.99,29.85,0.0,0.0,0.0,2024-01-31
77,46,61,25,0,7,25,0,13,49,36,42,77,45,61,76,46,61,29.87,29.62,-0.01,0.09,0.09,2024-02-01
60,42,49,24,0,5,24,4,12,46,35,42,60,38,48,60,42,49,29.81,29.62,0.01,0.1,0.24,2024-02-02
64,36,48,11,0,3,11,2,6,42,28,35,64,33,47,64,36,48,29.92,29.8,0.0,0.0,0.0,2024-02-03
72,34,51,7,0,2,7,2,4,38,25,32,72,31,50,70,34,50,30.02,29.9,0.0,0.0,0.0,2024-02-04
80,36,59,7,0,2,7,2,5,39,29,34,80,36,58,79,36,58,29.96,29.74,-0.01,0.0,0.0,2024-02-05
71,47,57,28,0,7,28,2,14,46,25,35,71,41,57,70,47,57,29.77,29.61,0.0,0.12,0.12,2024-02-06
57,40,46,23,0,6,23,4,13,45,35,39,57,36,44,57,40,46,29.92,29.71,0.01,0.12,0.27,2024-02-07
62,38,49,22,0,7,22,3,14,43,32,37,62,34,47,62,38,49,29.95,29.8,0.0,0.01,0.01,2024-02-08
62,35,47,12,0,2,12,0,6,42,33,37,62,33,47,62,35,47,29.97,29.79,-0.01,0.01,0.02,2024-02-09
52,35,41,14,0,2,14,0,6,39,31,35,52,30,40,52,35,41,29.93,29.74,0.0,0.14,0.33,2024-02-10
58,32,44,12,0,2,12,0,5,39,25,33,58,31,44,58,32,44,30.07,29.93,0.01,0.01,0.02,2024-02-11
69,28,47,8,0,2,8,0,5,36,22,31,69,24,47,69,28,47,30.07,29.87,-0.01,0.0,0.0,2024-02-12
74,32,52,14,0,3,14,2,7,34,15,28,74,30,52,72,32,51,29.94,29.81,0.0,0.0,0.0,2024-02-13
72,33,52,12,0,2,12,2,6,36,21,30,72,31,51,70,33,51,30.08,29.94,0.01,0.0,0.0,2024-02-14
78,37,55,14,0,3,14,2,7,35,17,29,78,33,54,76,37,54,30.08,29.93,0.0,0.0,0.0,2024-02-15
73,35,54,11,0,2,11,0,6,37,27,32,73,33,54,71,35,53,30.03,29.92,0.0,0.0,0.0,2024-02-16
78,34,55,9,0,2,9,0,4,40,30,34,78,34,55,76,34,55,29.98,29.88,0.0,0.0,0.0,2024-02-17
80,39,58,14,0,3,14,0,7,40,27,34,80,37,58,79,39,58,29.97,29.87,0.0,0.0,0.0,2024-02-18
83,41,59,15,0,3,15,2,7,35,20,28,83,39,59,80,41,58,30.07,29.96,0.0,0.0,0.0,2024-02-19
85,38,62,16,0,3,16,2,7,29,14,22,85,38,62,81,38,61,30.09,29.98,0.0,0.0,0.0,2024-02-20
72,46,61,20,0,6,20,2,11,40,18,30,72,45,61,71,46,61,30.03,29.89,0.0,0.0,0.0,2024-02-21
72,38,55,11,0,2,11,0,5,45,34,39,72,38,55,70,38,55,30.09,29.95,0.0,0.0,0.0,2024-02-22
79,39,57,7,0,1,7,2,4,43,34,39,79,39,57,78,39,57,30.02,29.88,0.0,0.0,0.0,2024-02-23
86,40,62,11,0,2,11,0,6,41,24,36,86,40,62,82,40,61,30.01,29.92,0.0,0.0,0.0,2024-02-24
91,45,67,17,0,3,17,0,7,43,33,38,91,45,67,86,45,66,30.03,29.9,0.0,0.0,0.0,2024-02-25
83,59,69,19,0,6,19,3,12,50,30,38,83,59,69,81,59,68,29.99,29.78,-0.01,0.01,0.02,2024-02-26
75,53,64,17,0,6,17,0,12,44,32,38,75,53,64,74,53,64,29.9,29.74,0.0,0.0,0.0,2024-02-27
69,44,52,22,0,3,22,2,7,53,37,44,69,42,52,69,44,52,29.96,29.82,0.0,0.4,0.73,2024-02-28
73,39,56,11,0,2,11,0,6,46,36,42,73,39,56,72,39,56,30.04,29.94,0.0,0.0,0.0,2024-02-29
81,41,59,11,0,2,11,0,5,45,27,37,81,41,59,80,41,58,30.06,29.92,0.0,0.0,0.0,2024-03-01
79,44,62,24,0,8,24,2,14,38,17,29,79,42,62,77,44,62,29.96,29.83,0.0,0.0,0.0,2024-03-02
77,49,62,17,0,6,24,2,12,42,19,31,77,49,62,75,49,61,29.9,29.78,0.0,0.0,0.0,2024-03-03
76,39,58,12,0,3,12,2,6,46,28,37,76,38,58,74,39,57,29.91,29.82,0.0,0.0,0.0,2024-03-04
80,38,58,17,0,2,17,0,6,40,24,33,80,38,58,79,38,58,29.92,29.8,0.0,0.0,0.0,2024-03-05
68,44,57,16,0,4,16,0,8,40,28,34,68,44,57,68,44,57,29.84,29.67,-0.01,0.0,0.0,2024-03-06
65,38,50,22,0,5,22,2,11,47,26,38,65,36,49,65,38,50,29.87,29.69,0.01,0.11,0.33,2024-03-07
65,42,50,12,0,2,12,2,5,47,39,42,65,40,50,65,42,50,30.0,29.86,0.01,0.08,0.14,2024-03-08
73,35,54,11,0,2,11,0,6,45,30,38,73,33,54,71,35,54,30.05,29.92,0.0,0.0,0.0,2024-03-09
80,37,58,11,0,2,11,2,5,41,27,34,80,35,58,78,37,58,30.0,29.87,0.0,0.0,0.0,2024-03-10
80,38,60,14,0,4,14,2,8,37,27,32,80,36,60,78,38,59,29.96,29.88,0.0,0.0,0.0,2024-03-11
81,41,64,14,0,4,14,3,9,35,24,29,81,38,63,80,41,63,29.99,29.85,0.0,0.0,0.0,2024-03-12
76,50,62,19,0,7,19,5,12,41,30,36,76,47,62,75,50,61,29.88,29.71,-0.01,0.0,0.0,2024-03-13
78,43,61,18,0,4,18,3,10,44,34,38,78,41,61,76,43,60,29.74,29.55,0.0,0.0,0.0,2024-03-14
64,45,54,20,0,6,20,2,12,48,38,42,64,45,54,64,45,54,29.88,29.65,0.01,0.06,0.13,2024-03-15
71,35,52,12,0,2,12,2,5,44,29,36,71,33,52,70,35,52,29.92,29.82,0.0,0.0,0.0,2024-03-16
72,35,53,13,0,3,13,2,6,39,31,35,72,33,53,70,35,53,29.93,29.83,0.0,0.0,0.0,2024-03-17
80,35,57,16,0,3,16,2,6,40,25,34,80,34,57,78,35,56,29.94,29.83,0.0,0.0,0.0,2024-03-18
79,38,58,14,0,3,14,0,6,39,24,32,79,37,58,77,38,57,29.96,29.86,0.0,0.0,0.0,2024-03-19
79,44,59,11,0,3,11,1,7,40,32,35,79,44,59,78,44,59,29.93,29.84,0.0,0.0,0.0,2024-03-20
78,44,62,12,0,3,12,2,7,41,34,37,78,43,62,77,44,62,30.01,29.92,0.0,0.0,0.0,2024-03-21
85,44,64,11,0,2,11,2,6,40,27,35,85,44,64,82,44,64,30.03,29.86,-0.01,0.0,0.0,2024-03-22
