tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
68,39,51,16,0,2,22,0,5,39,17,25,68,37,51,68,39,51,26.65,26.53,0.0,0.0,0.0,2024-01-01
60,39,48,10,0,2,19,0,4,38,34,35,60,37,48,60,39,48,26.75,26.61,0.0,0.0,0.0,2024-01-02
65,36,50,18,0,2,23,0,5,39,27,34,65,35,50,65,36,50,26.69,26.44,-0.01,0.02,0.0,2024-01-03
50,34,42,21,0,3,25,0,8,37,27,33,49,33,41,50,34,42,26.63,26.45,0.01,0.0,0.0,2024-01-04
54,33,42,14,0,2,22,0,5,33,24,29,54,30,42,54,33,42,26.64,26.54,0.0,0.0,0.0,2024-01-05
57,32,42,12,0,2,15,0,5,30,21,26,57,30,42,57,32,42,26.69,26.53,0.0,0.0,0.0,2024-01-06
55,32,40,25,0,3,36,0,9,35,5,21,55,24,39,55,32,40,26.53,26.22,-0.01,0.12,0.18,2024-01-07
43,28,34,16,0,3,20,0,8,22,14,18,43,23,32,43,28,34,26.75,26.39,0.01,0.05,0.09,2024-01-08
52,25,36,10,0,2,11,0,4,24,13,20,52,22,36,52,25,36,26.75,26.52,-0.01,0.0,0.0,2024-01-09
60,29,43,16,0,2,17,1,5,27,18,22,60,27,43,60,29,43,26.53,26.4,0.0,0.0,0.0,2024-01-10
51,32,41,31,0,5,39,1,11,39,19,25,51,30,39,51,32,41,26.64,26.32,0.01,0.09,0.04,2024-01-11
56,27,40,10,0,2,12,0,4,22,-1,15,56,24,40,56,27,40,26.71,26.57,0.0,0.0,0.0,2024-01-12
66,30,46,9,0,2,12,0,4,21,11,16,66,28,46,66,30,46,26.62,26.54,0.0,0.0,0.0,2024-01-13
67,38,51,12,0,2,18,1,6,31,18,24,67,36,51,67,38,51,26.56,26.45,0.0,0.0,0.0,2024-01-14
65,35,49,13,0,2,14,0,4,31,25,27,65,35,49,65,35,49,26.62,26.54,0.0,0.0,0.0,2024-01-15
66,36,50,11,0,2,14,0,4,30,23,26,66,35,50,66,36,50,26.65,26.57,0.0,0.0,0.0,2024-01-16
72,37,54,15,0,2,17,0,5,31,19,25,72,37,54,70,37,53,26.62,26.5,0.0,0.0,0.0,2024-01-17
74,41,56,15,0,2,16,0,5,33,23,27,74,39,56,72,41,56,26.69,26.59,0.0,0.0,0.0,2024-01-18
76,43,58,7,0,1,13,0,4,35,28,30,76,42,58,74,43,58,26.68,26.55,0.0,0.0,0.0,2024-01-19
71,44,58,12,0,2,19,1,5,38,19,28,71,44,58,70,44,58,26.58,26.45,0.0,0.0,0.0,2024-01-20
57,47,50,7,0,2,13,0,4,50,38,46,57,44,50,57,47,50,26.53,26.44,0.0,0.4,1.14,2024-01-21
61,44,50,13,0,1,19,0,3,49,42,46,61,43,50,61,44,50,26.53,26.39,0.0,0.09,0.11,2024-01-22
57,43,48,13,0,2,20,0,6,46,40,43,57,37,47,57,43,48,26.52,26.37,0.0,0.31,0.55,2024-01-23
57,42,48,8,0,1,11,0,3,47,38,43,57,42,48,57,42,48,26.65,26.51,0.01,0.05,0.03,2024-01-24
64,40,50,13,0,2,15,1,5,46,38,42,64,39,50,64,40,50,26.66,26.53,0.0,0.0,0.0,2024-01-25
60,41,49,11,0,2,14,0,5,46,37,41,60,41,49,60,41,49,26.78,26.6,0.01,0.0,0.0,2024-01-26
67,40,55,28,0,9,43,1,18,39,30,33,67,40,53,67,40,55,26.79,26.68,0.0,0.0,0.0,2024-01-27
70,49,59,32,0,10,33,6,19,34,27,31,70,43,59,70,49,59,26.76,26.69,0.0,0.0,0.0,2024-01-28
78,46,62,15,0,3,19,0,6,37,30,33,78,46,62,77,46,61,26.75,26.63,0.0,0.0,0.0,2024-01-29
75,47,59,11,0,2,11,0,4,41,31,36,75,45,59,74,47,59,26.69,26.61,0.0,0.0,0.0,2024-01-30
77,48,61,11,0,2,13,0,5,45,34,40,77,48,61,75,48,61,26.67,26.55,0.0,0.0,0.0,2024-01-31
