tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
67,35,49,10,0,3,13,0,5,37,20,28,67,31,48,67,35,49,30.12,29.97,0.0,0.0,0.0,2024-01-01
61,39,49,7,0,2,10,0,4,41,34,37,61,37,49,61,39,49,30.23,30.09,0.0,0.0,0.0,2024-01-02
68,37,50,11,0,5,16,1,7,39,29,35,68,33,49,68,37,50,30.17,29.88,-0.01,0.0,0.0,2024-01-03
52,35,43,10,0,3,14,0,5,38,29,33,52,31,43,52,35,43,30.1,29.92,0.01,0.05,0.04,2024-01-04
56,32,42,8,0,3,12,1,5,33,27,30,56,28,41,56,32,42,30.12,29.99,0.0,0.0,0.0,2024-01-05
59,30,42,8,0,3,12,0,5,32,24,27,59,25,41,59,30,42,30.16,29.98,0.0,0.0,0.0,2024-01-06
55,34,43,18,1,6,24,2,8,41,12,25,55,29,40,55,34,43,29.98,29.64,-0.01,0.09,0.1,2024-01-07
46,27,36,8,0,4,13,0,6,24,15,19,46,24,33,46,27,36,30.24,29.86,0.02,0.0,0.0,2024-01-08
54,24,37,6,0,3,10,0,5,23,15,20,54,19,35,54,24,37,30.24,30.0,-0.01,0.0,0.0,2024-01-09
63,29,45,10,0,5,15,2,7,26,20,22,63,24,44,63,29,45,30.01,29.85,-0.01,0.0,0.0,2024-01-10
53,31,45,17,0,6,27,0,9,41,20,27,53,28,43,53,31,45,30.11,29.77,0.01,0.06,0.05,2024-01-11
57,26,39,7,0,3,10,1,5,24,6,18,57,21,37,57,26,39,30.19,30.04,0.0,0.0,0.0,2024-01-12
68,30,45,7,1,3,12,2,5,23,15,20,68,25,44,68,30,45,30.09,29.98,0.0,0.0,0.0,2024-01-13
69,39,52,10,0,5,16,1,7,32,21,25,69,35,51,69,39,52,30.02,29.89,0.0,0.0,0.0,2024-01-14
68,35,49,8,0,3,11,1,5,32,25,28,68,29,48,68,35,49,30.09,29.99,0.0,0.0,0.0,2024-01-15
69,35,49,7,0,3,10,0,5,31,24,27,69,30,48,69,35,49,30.12,30.02,0.0,0.0,0.0,2024-01-16
75,37,53,9,0,4,13,0,6,28,22,25,75,33,52,72,37,52,30.07,29.95,0.0,0.0,0.0,2024-01-17
75,42,56,8,0,4,12,1,6,32,24,28,75,40,56,74,42,56,30.16,30.04,0.0,0.0,0.0,2024-01-18
77,42,57,7,0,3,10,0,5,35,29,31,77,39,56,76,42,56,30.14,30.0,0.0,0.0,0.0,2024-01-19
73,45,58,12,0,4,17,1,6,42,20,29,73,43,58,71,45,58,30.03,29.89,0.0,0.0,0.0,2024-01-20
59,49,52,10,0,3,19,0,4,51,39,48,59,48,52,59,49,52,30.0,29.9,0.0,0.3,1.21,2024-01-21
59,45,51,12,0,3,19,0,5,50,43,47,59,45,51,59,45,51,29.99,29.85,0.0,0.06,0.18,2024-01-22
54,44,49,10,0,5,20,1,7,48,42,44,54,39,48,54,44,49,29.98,29.84,0.01,0.37,0.89,2024-01-23
58,43,50,7,0,2,8,0,2,46,39,44,58,43,50,58,43,50,30.13,29.98,0.01,0.03,0.16,2024-01-24
63,41,51,9,0,3,10,0,4,45,40,43,63,38,51,63,41,51,30.14,30.01,0.0,0.0,0.0,2024-01-25
61,40,50,7,0,2,8,0,3,46,39,42,61,40,50,61,40,50,30.27,30.09,0.01,0.0,0.0,2024-01-26
69,37,55,15,0,5,20,0,8,41,31,35,69,34,55,69,37,55,30.27,30.15,0.0,0.0,0.0,2024-01-27
75,43,58,11,0,3,15,0,5,39,32,35,75,41,58,73,43,58,30.23,30.15,0.0,0.0,0.0,2024-01-28
80,46,60,6,0,3,10,0,5,41,32,36,80,44,59,78,46,59,30.22,30.08,0.0,0.0,0.0,2024-01-29
76,46,58,9,0,3,13,0,5,44,32,38,76,44,58,74,46,58,30.16,30.07,0.0,0.0,0.0,2024-01-30
76,46,59,7,0,3,11,0,5,45,38,42,76,44,59,75,46,59,30.14,29.99,0.0,0.0,0.0,2024-01-31
74,50,61,22,1,8,31,2,12,48,37,43,74,46,61,73,50,61,30.02,29.76,-0.01,0.11,0.1,2024-02-01
56,44,49,13,0,6,20,1,9,48,36,43,56,40,48,56,44,49,29.94,29.76,0.01,0.1,0.51,2024-02-02
59,39,48,10,0,4,14,0,6,42,30,36,59,36,47,59,39,48,30.04,29.92,0.0,0.0,0.0,2024-02-03
69,36,50,6,0,3,9,0,4,38,28,34,69,33,49,69,36,50,30.15,30.01,0.0,0.0,0.0,2024-02-04
76,40,56,5,0,2,9,0,4,43,32,36,76,37,56,74,40,56,30.09,29.86,-0.01,0.0,0.0,2024-02-05
69,47,57,22,0,7,34,0,10,47,28,37,69,43,57,69,47,57,29.88,29.71,0.0,0.07,0.06,2024-02-06
53,40,46,15,0,6,26,1,9,46,37,41,53,38,44,53,40,46,30.03,29.81,0.01,0.14,0.37,2024-02-07
59,35,47,19,0,6,25,0,9,44,32,37,59,32,46,59,35,47,30.08,29.91,0.0,0.01,0.01,2024-02-08
59,37,47,9,0,3,12,0,5,43,35,39,59,35,46,59,37,47,30.09,29.91,-0.01,0.01,0.03,2024-02-09
45,33,41,8,0,3,12,0,5,40,32,37,45,28,39,45,33,41,30.05,29.85,0.01,0.14,0.28,2024-02-10
