tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
70,33,48,12,0,2,14,0,3,38,17,28,70,31,48,70,33,48,30.05,29.89,0.0,0.0,0.0,2024-01-01
62,38,49,8,0,1,9,0,2,41,34,37,62,38,49,62,38,49,30.14,29.99,0.0,0.0,0.0,2024-01-02
69,37,51,14,0,3,17,0,4,39,28,34,69,33,50,69,37,51,30.09,29.81,-0.01,0.0,0.0,2024-01-03
53,33,43,11,0,2,15,0,3,37,28,33,53,33,43,53,33,43,30.03,29.84,0.01,0.0,0.0,2024-01-04
57,31,42,9,0,2,13,0,3,34,26,29,57,27,42,57,31,42,30.05,29.91,0.0,0.0,0.0,2024-01-05
61,29,42,9,0,2,9,0,2,32,21,27,61,25,42,61,29,42,30.09,29.9,0.0,0.0,0.0,2024-01-06
57,32,42,17,0,4,22,0,5,41,10,25,57,29,41,57,32,42,29.91,29.61,0.0,0.14,0.06,2024-01-07
47,26,36,11,0,3,14,0,3,25,15,19,47,23,35,47,26,36,30.16,29.79,0.01,0.0,0.0,2024-01-08
54,23,36,8,0,2,9,0,2,23,12,20,54,18,36,54,23,36,30.17,29.91,-0.01,0.0,0.0,2024-01-09
65,30,46,11,0,3,14,0,4,25,18,21,65,24,44,65,30,46,29.93,29.78,-0.01,0.0,0.0,2024-01-10
57,30,45,18,0,4,23,0,6,41,19,26,57,30,44,57,30,45,30.03,29.69,0.01,0.0,0.0,2024-01-11
58,26,39,11,0,2,14,0,3,24,0,17,58,21,38,58,26,39,30.12,29.96,0.0,0.0,0.0,2024-01-12
68,29,46,8,0,3,10,0,3,22,10,18,68,25,45,68,29,46,30.02,29.91,0.0,0.0,0.0,2024-01-13
72,38,52,9,0,3,11,0,3,31,19,24,72,36,52,70,38,52,29.95,29.81,0.0,0.0,0.0,2024-01-14
68,35,49,9,0,2,10,0,3,30,24,27,68,31,48,68,35,49,30.01,29.91,0.0,0.0,0.0,2024-01-15
69,35,49,8,0,2,10,0,3,30,21,26,69,31,48,69,35,49,30.04,29.94,0.0,0.0,0.0,2024-01-16
76,37,53,10,0,3,11,0,4,30,19,24,76,33,52,74,37,53,29.99,29.86,0.0,0.0,0.0,2024-01-17
78,42,56,10,0,3,13,0,4,34,23,27,78,38,56,76,42,56,30.07,29.95,0.0,0.0,0.0,2024-01-18
78,43,57,8,0,2,10,0,3,37,27,30,78,40,56,76,43,57,30.06,29.91,0.0,0.0,0.0,2024-01-19
75,45,59,16,0,3,21,0,4,41,19,28,75,43,58,72,45,58,29.95,29.79,0.0,0.0,0.0,2024-01-20
59,49,53,9,0,1,11,0,2,53,39,48,59,49,53,59,49,53,29.91,29.81,0.0,0.43,1.18,2024-01-21
60,44,51,16,0,1,21,0,2,51,43,47,60,44,51,60,44,51,29.91,29.77,0.0,0.12,0.09,2024-01-22
57,44,49,11,0,3,15,0,4,48,42,44,57,40,49,57,44,49,29.89,29.75,0.0,0.43,0.73,2024-01-23
62,43,51,6,0,1,7,0,1,48,39,44,62,43,51,62,43,51,30.03,29.88,0.01,0.07,0.01,2024-01-24
67,42,52,8,0,2,9,0,3,47,40,43,67,38,52,67,42,52,30.05,29.91,0.0,0.0,0.0,2024-01-25
63,39,50,8,0,1,9,0,2,47,39,42,63,39,50,63,39,50,30.17,29.99,0.01,0.0,0.0,2024-01-26
73,37,54,9,0,2,15,0,3,41,32,36,73,37,54,71,37,54,30.17,30.03,0.0,0.0,0.0,2024-01-27
76,39,56,7,0,1,11,0,2,38,31,35,76,39,56,75,39,56,30.14,30.04,0.0,0.0,0.0,2024-01-28
82,44,59,7,0,2,8,0,2,42,32,37,82,43,59,80,44,58,30.13,29.97,0.0,0.0,0.0,2024-01-29
77,46,58,9,0,3,11,0,3,43,31,38,77,43,58,76,46,58,30.07,29.97,0.0,0.0,0.0,2024-01-30
79,46,59,9,0,2,10,0,2,46,36,42,79,44,59,77,46,59,30.05,29.89,-0.01,0.0,0.0,2024-01-31
76,49,62,22,0,7,30,1,9,48,36,42,76,45,62,75,49,61,29.92,29.69,-0.01,0.26,0.14,2024-02-01
58,45,50,19,0,5,24,0,6,47,37,43,58,40,49,58,45,50,29.87,29.68,0.01,0.31,0.17,2024-02-02
59,37,48,10,0,3,14,0,4,41,30,36,59,36,47,59,37,48,29.96,29.84,0.0,0.0,0.0,2024-02-03
71,36,50,7,0,2,9,0,2,39,25,34,71,33,50,70,36,50,30.07,29.94,0.0,0.0,0.0,2024-02-04
79,39,56,8,0,2,9,0,2,44,31,36,79,36,56,78,39,56,30.0,29.79,-0.01,0.0,0.0,2024-02-05
71,47,57,29,0,6,38,0,8,47,26,37,71,43,57,70,47,57,29.82,29.67,0.0,0.24,0.07,2024-02-06
55,38,46,19,0,4,23,0,6,46,36,41,55,37,45,55,38,46,29.95,29.73,0.01,0.35,0.27,2024-02-07
60,33,46,20,0,4,30,0,6,43,32,36,60,31,46,60,33,46,29.99,29.83,0.0,0.19,0.12,2024-02-08
59,36,47,11,0,2,13,0,2,43,34,39,59,36,47,59,36,47,30.01,29.82,-0.01,0.0,0.0,2024-02-09
47,33,41,11,0,2,17,0,2,40,32,37,47,28,41,47,33,41,29.96,29.77,0.01,0.54,0.57,2024-02-10
56,33,43,9,0,2,11,0,2,40,30,35,56,32,43,56,33,43,30.08,29.95,0.01,0.12,0.02,2024-02-11
68,31,46,7,0,2,8,0,2,39,30,34,68,27,46,68,31,46,30.08,29.88,-0.01,0.0,0.0,2024-02-12
73,36,51,10,0,3,11,0,3,39,15,31,73,31,50,71,36,51,29.96,29.83,0.0,0.0,0.0,2024-02-13
70,38,51,9,0,2,11,0,3,38,19,32,70,34,51,70,38,51,30.09,29.95,0.0,0.0,0.0,2024-02-14
75,39,53,11,0,3,13,0,4,38,15,30,75,34,53,73,39,53,30.09,29.94,0.0,0.0,0.0,2024-02-15
71,39,53,9,0,3,13,0,3,38,29,33,71,34,52,70,39,53,30.04,29.93,0.0,0.0,0.0,2024-02-16
