tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
68,36,51,7,0,3,15,0,5,37,20,27,68,32,50,68,36,51,30.13,30.0,0.0,0.0,0.0,2024-01-01
60,40,50,7,0,2,10,0,3,42,35,37,60,40,50,60,40,50,30.23,30.1,0.0,0.0,0.0,2024-01-02
68,39,52,9,0,4,15,0,7,39,29,35,68,36,51,68,39,52,30.18,29.93,-0.01,0.0,0.0,2024-01-03
53,37,45,10,0,3,14,0,5,37,28,33,53,35,44,53,37,45,30.11,29.94,0.01,0.0,0.0,2024-01-04
55,32,43,8,0,3,11,0,4,33,28,30,55,29,43,55,32,43,30.13,30.01,0.0,0.0,0.0,2024-01-05
58,32,44,7,0,2,13,0,4,31,22,27,58,28,43,58,32,44,30.17,30.0,0.0,0.0,0.0,2024-01-06
55,35,44,14,0,5,21,2,9,41,13,24,55,31,42,55,35,44,29.99,29.68,0.0,0.26,0.18,2024-01-07
46,27,36,8,0,3,12,0,5,23,14,18,46,24,34,46,27,36,30.23,29.88,0.01,0.0,0.0,2024-01-08
52,24,38,6,0,2,10,0,4,24,13,19,52,20,37,52,24,38,30.24,30.0,-0.01,0.0,0.0,2024-01-09
63,31,49,8,0,5,15,0,8,25,15,20,63,29,47,63,31,49,30.01,29.86,-0.01,0.0,0.0,2024-01-10
53,32,45,13,0,5,22,0,9,41,17,26,53,30,43,53,32,45,30.12,29.77,0.01,0.06,0.05,2024-01-11
55,28,41,6,0,2,10,0,4,24,3,17,55,24,40,55,28,41,30.2,30.05,0.0,0.0,0.0,2024-01-12
67,30,48,7,0,3,12,0,5,24,13,17,67,28,47,67,30,48,30.09,30.0,0.0,0.0,0.0,2024-01-13
69,42,56,8,0,4,13,0,7,31,16,23,69,42,55,69,42,56,30.03,29.91,0.0,0.0,0.0,2024-01-14
68,38,51,7,0,2,11,0,4,32,24,28,68,36,50,68,38,51,30.09,30.0,0.0,0.0,0.0,2024-01-15
69,37,51,7,0,3,12,0,5,30,25,27,69,36,51,69,37,51,30.12,30.04,0.0,0.0,0.0,2024-01-16
75,40,56,8,0,4,17,0,7,29,20,25,75,37,55,72,40,56,30.08,29.96,0.0,0.0,0.0,2024-01-17
77,46,60,7,0,3,12,0,5,32,22,27,77,44,60,75,46,59,30.16,30.05,0.0,0.0,0.0,2024-01-18
77,47,60,8,0,3,12,0,5,36,28,31,77,45,60,75,47,59,30.14,30.01,0.0,0.0,0.0,2024-01-19
75,46,60,7,0,3,14,0,6,43,19,28,75,46,60,73,46,60,30.04,29.91,0.0,0.0,0.01,2024-01-20
59,49,52,7,0,3,12,0,5,52,39,48,59,48,52,59,49,52,30.01,29.92,0.0,0.62,1.21,2024-01-21
60,46,52,7,0,3,15,0,6,51,45,48,60,46,52,60,46,52,30.01,29.88,0.0,0.14,0.27,2024-01-22
53,44,48,7,0,4,13,0,7,48,42,45,53,40,47,53,44,48,30.0,29.85,0.01,0.63,1.05,2024-01-23
59,44,51,5,0,2,9,0,3,47,40,44,59,44,50,59,44,51,30.14,30.0,0.01,0.02,0.2,2024-01-24
64,41,52,7,0,3,12,0,5,46,40,43,64,41,52,64,41,52,30.15,30.01,0.0,0.0,0.0,2024-01-25
60,40,51,7,0,2,9,0,4,46,38,41,60,40,50,60,40,51,30.27,30.11,0.01,0.0,0.0,2024-01-26
68,35,52,9,0,2,17,0,4,41,33,37,68,35,52,68,35,52,30.27,30.14,0.0,0.0,0.0,2024-01-27
73,41,57,5,0,2,8,0,3,39,31,35,73,40,57,72,41,57,30.24,30.16,0.0,0.0,0.0,2024-01-28
80,45,61,7,0,2,11,0,4,40,31,36,80,45,61,78,45,61,30.23,30.09,0.0,0.0,0.0,2024-01-29
76,50,61,6,0,3,12,0,6,48,32,39,76,48,61,74,50,61,30.17,30.08,0.0,0.0,0.0,2024-01-30
76,51,62,7,0,3,13,0,5,46,39,43,76,51,62,75,51,62,30.16,30.01,0.0,0.0,0.0,2024-01-31
74,50,63,13,0,6,24,0,10,48,37,43,74,49,63,73,50,62,30.04,29.78,-0.01,0.26,0.16,2024-02-01
56,43,49,11,0,4,18,0,7,48,37,43,56,43,48,56,43,49,29.97,29.79,0.01,0.2,0.37,2024-02-02
60,39,48,6,0,3,11,0,5,42,28,35,60,37,48,60,39,48,30.06,29.95,0.0,0.0,0.0,2024-02-03
70,38,52,6,0,2,10,0,4,37,25,33,70,35,51,69,38,52,30.16,30.04,0.0,0.0,0.0,2024-02-04
77,47,60,7,0,3,11,0,5,37,28,33,77,44,59,76,47,59,30.1,29.89,-0.01,0.0,0.0,2024-02-05
69,47,59,13,0,5,26,0,9,47,24,34,69,44,59,69,47,59,29.9,29.75,0.0,0.28,0.22,2024-02-06
53,41,46,12,0,5,19,2,8,46,37,40,53,38,45,53,41,46,30.05,29.84,0.01,0.3,0.38,2024-02-07
58,39,48,11,0,5,20,2,9,44,32,37,58,35,46,58,39,48,30.09,29.93,0.0,0.01,0.06,2024-02-08
60,37,47,9,0,2,13,0,4,43,31,38,60,37,46,60,37,47,30.1,29.93,-0.01,0.04,0.09,2024-02-09
49,33,41,10,0,2,15,0,4,39,33,36,48,30,40,49,33,41,30.06,29.87,0.01,0.38,0.45,2024-02-10
53,35,43,7,0,2,10,0,3,39,25,34,53,32,43,53,35,43,30.18,30.06,0.01,0.01,0.01,2024-02-11
66,33,47,6,0,2,10,0,4,38,25,32,66,30,47,66,33,47,30.18,29.98,-0.01,0.0,0.0,2024-02-12
70,38,53,8,0,3,14,0,6,37,18,28,70,34,52,70,38,53,30.05,29.93,0.0,0.0,0.0,2024-02-13
69,39,53,7,0,3,12,0,5,35,25,31,69,36,52,69,39,53,30.17,30.05,0.01,0.0,0.0,2024-02-14
75,42,56,8,0,3,16,0,6,36,20,30,75,38,55,73,42,55,30.17,30.04,0.0,0.0,0.0,2024-02-15
71,42,55,8,0,3,13,0,5,37,28,32,71,39,55,70,42,55,30.12,30.03,0.0,0.0,0.0,2024-02-16
73,42,56,7,0,2,13,0,4,40,32,35,73,40,56,71,42,56,30.1,30.0,0.0,0.0,0.0,2024-02-17
76,47,60,7,0,3,11,0,5,39,27,35,76,45,60,74,47,59,30.08,29.99,0.0,0.0,0.0,2024-02-18
78,47,61,7,0,3,13,0,6,35,19,28,78,46,61,77,47,61,30.17,30.07,0.0,0.0,0.0,2024-02-19
80,50,64,7,0,3,15,0,6,30,13,22,80,50,64,79,50,63,30.2,30.1,0.0,0.0,0.0,2024-02-20
68,51,60,12,0,4,20,0,7,42,18,30,68,51,60,68,51,60,30.16,30.01,0.0,0.0,0.0,2024-02-21
67,43,55,7,0,2,12,0,4,44,36,40,67,41,55,67,43,55,30.22,30.08,0.0,0.0,0.0,2024-02-22
75,42,58,5,0,2,9,0,3,42,37,40,75,42,58,74,42,58,30.16,30.01,0.0,0.0,0.0,2024-02-23
82,47,62,7,0,3,11,0,5,43,25,37,82,45,62,80,47,62,30.15,30.06,0.0,0.0,0.0,2024-02-24
86,53,69,8,0,3,13,0,5,41,32,37,86,53,69,83,53,68,30.17,30.04,0.0,0.0,0.0,2024-02-25
79,60,69,9,0,4,18,0,7,50,32,38,79,60,69,77,60,69,30.14,29.93,-0.01,0.09,0.17,2024-02-26
70,55,63,9,0,4,15,0,8,43,35,39,70,55,63,70,55,63,30.05,29.91,0.01,0.0,0.0,2024-02-27
66,47,53,10,0,3,17,0,4,54,41,46,66,46,52,66,47,53,30.11,29.97,0.0,0.87,0.93,2024-02-28
69,44,56,8,0,3,12,0,5,47,41,44,69,42,55,69,44,56,30.18,30.08,0.0,0.0,0.0,2024-02-29
77,47,60,7,0,3,12,0,5,46,26,38,77,45,60,75,47,59,30.2,30.06,0.0,0.0,0.0,2024-03-01
74,48,62,10,0,5,18,1,9,38,19,29,74,48,62,72,48,61,30.11,29.98,0.0,0.0,0.0,2024-03-02
71,51,60,8,0,5,17,2,8,43,20,32,71,51,60,70,51,60,30.05,29.94,0.0,0.0,0.0,2024-03-03
71,43,58,7,0,2,12,0,4,45,29,39,71,43,58,70,43,57,30.06,29.97,0.0,0.0,0.0,2024-03-04
75,43,59,7,0,2,12,0,5,40,26,34,75,43,58,73,43,58,30.08,29.96,0.0,0.0,0.0,2024-03-05
66,47,57,8,0,3,15,0,6,40,27,34,66,47,57,66,47,57,30.0,29.84,-0.01,0.0,0.0,2024-03-06
60,44,49,12,0,4,24,0,7,47,26,39,60,41,49,60,44,49,30.02,29.84,0.01,0.2,0.7,2024-03-07
61,44,49,11,0,2,16,0,4,47,41,44,61,42,49,61,44,49,30.13,29.99,0.01,0.2,0.31,2024-03-08
68,40,54,7,0,3,13,0,5,44,32,39,68,37,54,68,40,54,30.18,30.04,0.0,0.0,0.0,2024-03-09
75,42,58,6,0,2,9,0,3,41,28,36,75,41,58,73,42,58,30.13,30.0,0.0,0.0,0.0,2024-03-10
75,46,61,8,0,4,15,0,6,40,26,32,75,46,61,73,46,60,30.08,30.0,0.0,0.0,0.0,2024-03-11
75,45,61,8,0,4,14,0,6,36,23,29,75,44,61,73,45,61,30.11,29.97,0.0,0.0,0.0,2024-03-12
72,52,60,9,0,5,16,2,8,40,31,36,72,52,60,70,52,60,30.0,29.84,-0.01,0.0,0.0,2024-03-13
72,46,59,8,0,4,20,0,7,46,35,39,72,43,59,70,46,59,29.87,29.69,0.0,0.0,0.0,2024-03-14
