tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,34,49,11,0,2,16,0,3,38,16,27,69,30,49,69,34,49,30.2,30.04,0.0,0.0,0.0,2024-01-01
62,39,49,9,0,2,12,0,3,41,33,36,62,38,49,62,39,49,30.29,30.14,0.0,0.0,0.0,2024-01-02
68,37,51,16,0,5,22,0,6,38,27,34,68,34,51,68,37,51,30.24,29.96,-0.01,0.0,0.0,2024-01-03
53,35,44,13,0,3,16,0,4,38,27,32,53,32,43,53,35,44,30.18,29.99,0.01,0.0,0.0,2024-01-04
58,33,43,12,0,3,15,0,4,32,25,29,58,27,42,58,33,43,30.19,30.07,0.0,0.0,0.0,2024-01-05
59,29,42,9,0,2,11,0,3,31,20,26,59,25,42,59,29,42,30.24,30.06,0.0,0.0,0.0,2024-01-06
57,32,42,24,0,5,31,0,6,38,9,24,57,29,41,57,32,42,30.07,29.76,-0.01,0.21,0.08,2024-01-07
47,27,36,11,0,3,15,0,4,24,13,18,47,25,35,47,27,36,30.3,29.94,0.02,0.0,0.0,2024-01-08
55,23,37,7,0,2,9,0,3,23,11,20,55,17,36,55,23,37,30.31,30.06,-0.01,0.0,0.0,2024-01-09
64,30,46,14,0,4,18,0,5,24,18,21,64,24,45,64,30,46,30.08,29.94,-0.01,0.0,0.0,2024-01-10
56,31,45,28,0,8,33,0,10,41,18,25,56,28,44,56,31,45,30.19,29.85,0.01,0.07,0.01,2024-01-11
58,26,39,8,0,2,10,0,3,24,3,16,58,22,39,58,26,39,30.27,30.11,0.0,0.0,0.0,2024-01-12
68,30,46,8,0,3,10,0,4,21,11,17,68,26,45,68,30,46,30.17,30.06,0.0,0.0,0.0,2024-01-13
71,39,52,14,0,4,19,0,5,29,18,23,71,37,52,70,39,52,30.1,29.97,0.0,0.0,0.0,2024-01-14
68,35,49,8,0,3,11,0,4,29,24,26,68,31,48,68,35,49,30.17,30.06,0.0,0.0,0.0,2024-01-15
69,35,49,9,0,3,10,0,3,29,20,25,69,31,49,69,35,49,30.19,30.09,0.0,0.0,0.0,2024-01-16
75,37,53,13,0,3,15,0,4,26,18,23,75,34,52,73,37,53,30.15,30.02,0.0,0.0,0.0,2024-01-17
78,43,57,10,0,3,12,0,4,31,21,25,78,40,56,76,43,56,30.22,30.1,0.0,0.0,0.0,2024-01-18
78,42,57,8,0,3,10,0,4,32,27,29,78,40,57,76,42,57,30.21,30.06,0.0,0.14,0.02,2024-01-19
74,44,59,15,0,4,20,0,5,39,17,27,74,42,58,72,44,58,30.1,29.96,0.0,0.0,0.0,2024-01-20
60,49,53,11,0,2,13,0,3,52,38,48,60,49,53,60,49,53,30.07,29.97,0.0,0.35,1.16,2024-01-21
60,45,52,14,0,2,17,0,3,50,43,47,60,45,52,60,45,52,30.06,29.92,0.0,0.07,0.09,2024-01-22
