tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
77,47,65,13,0,1,13,0,3,29,12,20,77,47,65,75,47,64,26.86,26.7,-0.01,0.0,0.0,2024-04-07
73,45,59,16,0,2,16,0,4,33,18,25,73,44,59,71,45,59,26.71,26.61,0.0,0.0,0.0,2024-04-08
78,44,60,12,0,1,12,0,3,34,26,29,78,42,60,76,44,59,26.87,26.68,0.01,0.0,0.0,2024-04-09
84,46,64,11,0,2,11,0,3,33,18,26,84,44,64,81,46,64,26.91,26.8,0.0,0.0,0.0,2024-04-10
92,48,70,10,0,2,10,0,3,34,18,26,92,45,70,87,48,68,26.84,26.67,0.0,0.0,0.0,2024-04-11
87,53,71,20,0,4,20,0,7,36,20,27,87,53,71,83,53,70,26.87,26.73,0.01,0.0,0.0,2024-04-12
86,53,69,14,0,3,14,0,5,36,17,29,86,53,69,82,53,68,26.9,26.8,0.0,0.0,0.0,2024-04-13
87,52,70,14,0,3,14,0,6,34,11,24,87,52,70,83,52,68,26.89,26.76,0.0,0.0,0.0,2024-04-14
79,68,73,4,0,0,5,0,2,38,36,37,79,68,73,78,68,72,26.76,26.73,0.0,0.0,0.0,2024-05-20
96,60,78,13,0,2,13,0,4,42,15,30,96,60,78,90,60,76,26.76,26.67,0.0,0.0,0.0,2024-05-21
95,59,77,16,0,2,16,0,4,32,4,20,95,59,77,88,59,74,26.77,26.69,0.0,0.0,0.0,2024-05-22
95,59,77,14,0,3,14,0,5,29,2,15,95,59,77,88,59,75,26.75,26.65,0.0,0.0,0.0,2024-05-23
97,61,79,13,0,3,13,0,5,36,17,25,97,61,79,91,61,77,26.75,26.64,0.0,0.0,0.0,2024-05-24
91,63,77,16,0,3,16,0,5,35,25,31,91,63,77,87,63,75,26.76,26.7,0.0,0.0,0.0,2024-05-25
99,56,78,9,0,1,9,0,3,38,17,28,99,56,78,93,56,75,26.82,26.73,0.0,0.0,0.0,2024-05-26
102,58,81,9,0,2,9,0,3,35,14,24,102,58,81,96,58,78,26.86,26.76,0.0,0.0,0.0,2024-05-27
105,61,83,12,0,2,12,0,3,37,11,25,105,61,83,97,61,80,26.84,26.76,0.0,0.0,0.0,2024-05-28
100,60,81,14,0,2,14,0,4,32,10,22,100,60,81,93,60,78,26.87,26.74,0.0,0.0,0.0,2024-05-29
103,60,82,8,0,1,8,0,3,39,13,24,103,60,82,96,60,79,26.83,26.69,0.0,0.0,0.0,2024-05-30
104,65,84,20,0,2,20,0,4,36,14,26,104,65,84,96,65,80,26.77,26.65,0.0,0.0,0.0,2024-05-31
104,64,84,14,0,2,14,0,5,34,12,24,104,64,84,96,64,80,26.77,26.65,0.0,0.0,0.0,2024-06-01
102,64,83,12,0,2,12,0,4,37,12,23,102,64,83,94,64,80,26.76,26.65,0.0,0.0,0.0,2024-06-02
101,64,83,11,0,2,11,0,5,39,20,31,101,64,83,94,64,80,26.74,26.63,0.0,0.0,0.0,2024-06-03
103,64,84,9,0,2,10,0,3,39,22,31,103,64,84,96,64,81,26.76,26.67,0.0,0.0,0.0,2024-06-04
105,63,86,20,0,2,20,0,3,45,31,37,105,63,86,100,63,83,26.8,26.67,0.0,0.01,0.01,2024-06-05
109,68,90,11,0,2,11,0,3,49,36,43,109,68,90,105,68,86,26.78,26.63,0.0,0.0,0.0,2024-06-06
110,75,91,13,0,2,13,0,4,45,25,35,110,75,91,103,73,87,26.77,26.66,0.0,0.0,0.0,2024-06-07
105,67,88,16,0,3,16,0,5,37,23,31,105,67,88,98,67,84,26.8,26.71,0.0,0.0,0.0,2024-06-08
102,70,85,12,0,3,12,0,5,43,23,32,102,70,85,95,68,82,26.84,26.72,0.0,0.0,0.0,2024-06-09
105,64,85,11,0,2,11,0,3,40,17,31,105,64,85,97,64,81,26.82,26.68,0.0,0.0,0.0,2024-06-10
112,64,89,10,0,2,10,0,4,42,24,33,112,64,89,105,64,85,26.8,26.67,0.0,0.0,0.0,2024-06-11
110,69,90,11,0,2,11,0,3,38,26,31,110,69,90,103,68,86,26.85,26.73,0.0,0.0,0.0,2024-06-12
105,74,90,11,0,1,11,0,3,47,28,34,105,74,90,99,71,86,26.85,26.76,0.0,0.0,0.0,2024-06-13
108,71,90,15,0,2,15,0,4,39,8,27,108,71,90,100,69,85,26.8,26.69,0.0,0.0,0.0,2024-06-14
111,68,89,11,0,2,11,0,4,39,25,32,111,68,89,104,68,85,26.77,26.61,0.0,0.04,0.04,2024-06-15
111,73,92,13,0,3,13,0,5,44,29,36,111,73,92,106,72,88,26.7,26.54,0.0,0.0,0.0,2024-06-16
104,73,89,16,0,5,16,0,7,46,23,36,104,73,89,98,72,85,26.6,26.49,0.0,0.0,0.0,2024-06-17
103,70,87,13,0,3,13,0,5,48,28,36,103,70,87,98,68,83,26.68,26.56,0.0,0.0,0.0,2024-06-18
107,67,88,11,0,2,11,0,4,52,30,41,107,67,88,102,67,85,26.73,26.6,0.0,0.0,0.0,2024-06-19
114,68,92,13,0,2,13,0,3,58,36,45,114,68,92,110,68,90,26.68,26.52,0.0,0.0,0.0,2024-06-20
109,77,89,19,0,3,19,0,5,69,45,58,109,77,89,111,78,89,26.79,26.6,0.01,0.0,0.0,2024-06-21
102,76,84,13,0,1,13,0,2,74,59,65,102,76,84,104,77,85,26.83,26.76,0.0,0.05,0.1,2024-06-22
107,75,84,16,0,3,16,0,5,73,61,68,107,75,84,113,76,86,26.85,26.73,0.0,0.02,0.02,2024-06-23
106,74,87,16,0,2,16,0,4,71,57,65,106,74,87,108,75,88,26.85,26.71,0.0,0.01,0.01,2024-06-24
108,75,90,10,0,2,10,0,3,73,58,63,108,75,90,112,76,91,26.84,26.73,0.0,0.01,0.01,2024-06-25
