tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,30,48,6,0,1,9,0,1,37,20,28,69,30,48,69,30,48,30.05,29.88,0.0,0.0,0.0,2024-01-01
65,37,49,6,0,0,8,0,1,42,33,37,65,37,49,65,37,49,30.14,29.99,0.0,0.0,0.0,2024-01-02
70,33,50,9,0,2,11,0,2,41,29,34,70,33,50,70,33,50,30.1,29.81,-0.01,0.0,0.0,2024-01-03
56,33,44,7,0,1,8,0,1,39,28,32,56,33,44,56,33,44,30.03,29.84,0.01,0.0,0.0,2024-01-04
60,29,42,6,0,1,9,0,1,35,26,29,60,29,42,60,29,42,30.04,29.92,0.0,0.0,0.0,2024-01-05
62,26,41,6,0,1,9,0,1,33,22,26,62,26,41,62,26,41,30.09,29.9,0.0,0.0,0.0,2024-01-06
58,33,44,11,0,2,18,0,3,40,12,25,58,33,44,58,33,44,29.91,29.6,0.0,0.19,0.11,2024-01-07
50,25,36,7,0,1,9,0,1,24,16,19,50,25,36,50,25,36,30.16,29.8,0.01,0.07,0.01,2024-01-08
57,21,36,6,0,1,7,0,1,26,12,20,57,21,36,57,21,36,30.17,29.92,-0.01,0.0,0.0,2024-01-09
66,28,46,7,0,2,11,0,3,27,19,22,66,25,46,66,28,46,29.94,29.78,-0.01,0.0,0.0,2024-01-10
56,27,45,15,0,3,18,0,4,43,17,27,56,27,45,56,27,45,30.04,29.7,0.01,0.05,0.01,2024-01-11
60,23,38,5,0,1,7,0,1,27,1,18,60,23,38,60,23,38,30.12,29.96,0.0,0.0,0.0,2024-01-12
71,26,44,5,0,1,7,0,1,26,14,20,71,26,44,70,26,44,30.02,29.9,0.0,0.0,0.0,2024-01-13
72,36,53,8,0,1,11,0,2,33,18,24,72,36,53,70,36,53,29.95,29.82,0.0,0.0,0.0,2024-01-14
72,30,47,5,0,1,8,0,1,33,23,28,72,28,47,70,30,47,30.01,29.9,0.0,0.0,0.0,2024-01-15
73,31,48,4,0,1,7,0,1,33,24,27,73,31,48,71,31,48,30.04,29.93,0.0,0.0,0.0,2024-01-16
77,33,52,8,0,1,10,0,2,31,19,25,77,33,52,76,33,52,30.0,29.87,0.0,0.0,0.0,2024-01-17
82,39,55,5,0,1,8,0,1,33,24,28,82,39,55,80,39,55,30.07,29.94,0.0,0.0,0.0,2024-01-18
80,38,55,5,0,1,6,0,1,38,27,31,80,37,55,79,38,54,30.06,29.91,0.0,0.0,0.0,2024-01-19
78,40,57,9,0,1,11,0,2,42,20,29,78,40,57,76,40,56,29.95,29.81,0.0,0.0,0.0,2024-01-20
59,49,53,7,0,1,10,0,1,53,39,48,59,49,53,59,49,53,29.92,29.81,0.0,0.61,1.3,2024-01-21
62,43,51,5,0,1,8,0,1,52,43,47,62,43,51,62,43,51,29.91,29.77,0.0,0.17,0.22,2024-01-22
55,44,49,7,0,1,9,0,2,49,43,45,55,41,49,55,44,49,29.91,29.75,0.01,0.47,0.81,2024-01-23
61,44,51,4,0,0,5,0,1,48,40,44,61,44,51,61,44,51,30.04,29.89,0.01,0.07,0.02,2024-01-24
67,38,51,6,0,1,9,0,1,47,38,42,67,38,51,67,38,51,30.05,29.91,0.0,0.0,0.0,2024-01-25
66,36,50,5,0,1,8,0,1,48,35,41,66,36,50,66,36,50,30.17,29.99,0.01,0.0,0.0,2024-01-26
72,33,51,12,0,1,18,0,2,44,32,37,72,33,51,70,33,50,30.18,30.03,0.0,0.0,0.0,2024-01-27
76,35,54,5,0,0,7,0,1,41,31,36,76,35,54,74,35,54,30.14,30.04,0.0,0.0,0.0,2024-01-28
83,39,57,4,0,1,7,0,1,42,31,37,83,39,57,81,39,57,30.13,29.98,0.0,0.0,0.0,2024-01-29
77,42,56,6,0,1,8,0,1,45,31,39,77,42,56,76,42,56,30.07,29.97,0.0,0.0,0.0,2024-01-30
82,41,59,5,0,0,6,0,1,48,39,43,82,41,59,80,41,58,30.06,29.9,0.0,0.0,0.0,2024-01-31
77,43,60,12,0,3,20,0,4,49,36,43,77,43,60,76,43,60,29.93,29.69,-0.01,0.26,0.11,2024-02-01
58,43,50,14,0,2,16,0,3,47,37,43,58,43,50,58,43,50,29.87,29.69,0.01,0.19,0.2,2024-02-02
65,36,48,6,0,1,8,0,1,42,27,35,65,36,48,65,36,48,29.97,29.85,0.0,0.0,0.0,2024-02-03
74,34,50,4,0,1,5,0,1,40,26,34,74,34,50,72,34,50,30.06,29.94,0.0,0.0,0.0,2024-02-04
80,35,56,5,0,0,6,0,1,44,31,36,80,35,56,79,35,55,30.01,29.79,-0.01,0.0,0.0,2024-02-05
70,47,58,12,0,2,20,0,4,47,25,36,70,45,58,70,47,58,29.82,29.66,0.0,0.24,0.11,2024-02-06
58,39,47,10,0,2,14,0,3,46,36,41,58,39,46,58,39,47,29.96,29.76,0.01,0.4,0.35,2024-02-07
62,37,48,11,0,2,16,0,4,44,33,37,62,36,48,62,37,48,29.99,29.83,0.0,0.05,0.01,2024-02-08
63,36,48,7,0,1,8,0,1,43,35,39,63,36,48,63,36,48,30.0,29.82,-0.01,0.19,0.05,2024-02-09
52,34,41,5,0,1,8,0,1,42,33,37,52,33,41,52,34,41,29.96,29.78,0.0,0.31,0.48,2024-02-10
58,33,44,6,0,1,10,0,1,42,26,35,58,33,44,58,33,44,30.08,29.96,0.0,0.07,0.02,2024-02-11
71,28,46,4,0,1,6,0,1,38,20,32,71,28,46,70,28,46,30.08,29.88,-0.01,0.0,0.0,2024-02-12
76,32,51,9,0,1,11,0,2,36,17,29,76,32,51,74,32,50,29.97,29.83,0.0,0.0,0.0,2024-02-13
74,33,51,6,0,1,9,0,1,38,22,31,74,30,51,72,33,51,30.09,29.96,0.0,0.0,0.0,2024-02-14
79,33,53,5,0,1,7,0,1,36,17,30,79,33,53,78,33,52,30.09,29.94,0.0,0.0,0.0,2024-02-15
