tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
70,32,49,9,0,1,10,0,1,38,24,31,70,32,49,70,32,49,27.18,27.03,0.0,0.0,0.0,2024-01-01
61,39,50,7,0,1,8,0,1,43,35,38,61,39,50,61,39,50,27.28,27.13,0.0,0.0,0.0,2024-01-02
69,34,51,11,0,1,16,0,2,41,32,36,69,34,51,69,34,51,27.23,26.95,-0.01,0.0,0.0,2024-01-03
53,35,44,8,0,1,11,0,1,40,31,34,53,35,44,53,35,44,27.16,26.97,0.01,0.0,0.0,2024-01-04
57,31,43,7,0,1,11,0,1,36,29,31,57,31,43,57,31,43,27.18,27.06,0.0,0.0,0.0,2024-01-05
60,27,42,5,0,0,6,0,1,34,24,29,60,27,42,60,27,42,27.22,27.04,0.0,0.0,0.0,2024-01-06
59,33,45,9,0,2,15,0,3,41,18,26,59,33,44,59,33,45,27.05,26.75,0.0,0.26,0.16,2024-01-07
46,28,38,8,0,1,10,0,2,24,15,19,46,28,37,46,28,38,27.29,26.93,0.01,0.0,0.0,2024-01-08
54,22,37,5,0,1,7,0,1,26,16,22,54,22,37,54,22,37,27.3,27.05,-0.01,0.0,0.0,2024-01-09
65,27,46,7,0,1,9,0,1,30,21,24,65,27,46,65,27,46,27.07,26.92,-0.01,0.0,0.0,2024-01-10
57,31,46,11,0,3,18,0,4,42,20,28,57,31,46,57,31,46,27.17,26.85,0.01,0.05,0.01,2024-01-11
58,24,40,5,0,0,7,0,1,28,6,20,58,24,40,58,24,40,27.25,27.1,0.0,0.0,0.0,2024-01-12
68,27,45,5,0,0,6,0,1,26,18,22,68,27,45,68,27,45,27.15,27.04,0.0,0.0,0.0,2024-01-13
72,37,54,6,0,1,9,0,1,36,19,27,72,37,54,70,37,53,27.09,26.95,0.0,0.0,0.0,2024-01-14
68,31,49,5,0,0,8,0,1,35,25,30,68,31,49,68,31,49,27.15,27.04,0.0,0.0,0.0,2024-01-15
69,32,49,5,0,0,7,0,1,34,27,30,69,32,49,69,32,49,27.17,27.08,0.0,0.0,0.0,2024-01-16
76,33,53,8,0,1,11,0,1,33,25,29,76,33,53,74,33,52,27.13,27.01,0.0,0.0,0.0,2024-01-17
78,39,56,6,0,0,8,0,1,37,25,30,78,39,56,76,39,56,27.21,27.09,0.0,0.0,0.0,2024-01-18
78,39,56,5,0,0,7,0,1,40,30,34,78,39,56,77,39,56,27.19,27.05,0.0,0.0,0.0,2024-01-19
75,40,58,8,0,1,10,0,1,42,26,32,75,40,58,73,40,57,27.09,26.95,0.0,0.0,0.0,2024-01-20
59,49,53,6,0,0,10,0,1,53,40,49,59,49,53,59,49,53,27.05,26.95,0.0,0.43,1.12,2024-01-21
61,44,51,5,0,0,9,0,1,52,44,48,61,44,51,61,44,51,27.04,26.9,0.0,0.24,0.15,2024-01-22
58,44,49,6,0,1,9,0,2,50,43,45,58,42,49,58,44,49,27.04,26.89,0.01,0.59,0.75,2024-01-23
63,43,51,4,0,0,7,0,1,50,42,45,63,43,51,63,43,51,27.18,27.03,0.01,0.07,0.03,2024-01-24
67,38,52,5,0,1,8,0,1,48,38,44,67,38,52,67,38,52,27.19,27.05,0.0,0.0,0.0,2024-01-25
62,40,51,6,0,1,9,0,1,48,39,43,62,40,51,62,40,51,27.31,27.13,0.01,0.0,0.0,2024-01-26
72,39,55,8,0,1,13,0,2,41,34,38,72,39,55,70,39,55,27.31,27.18,0.0,0.0,0.0,2024-01-27
77,38,56,5,0,0,7,0,1,42,34,37,77,38,56,75,38,56,27.28,27.19,0.0,0.0,0.0,2024-01-28
81,40,58,4,0,0,5,0,1,44,35,39,81,40,58,80,40,58,27.26,27.12,0.0,0.0,0.0,2024-01-29
80,42,58,4,0,0,6,0,1,47,37,41,80,42,58,79,42,57,27.2,27.11,0.0,0.0,0.0,2024-01-30
78,42,60,6,0,0,8,0,1,49,41,44,78,42,60,77,42,59,27.19,27.04,0.0,0.0,0.0,2024-01-31
77,46,61,11,0,2,22,0,3,51,41,45,77,46,61,76,46,61,27.07,26.83,-0.01,0.24,0.16,2024-02-01
59,43,50,10,0,1,17,0,2,48,36,44,59,43,50,59,43,50,27.01,26.84,0.0,0.31,0.24,2024-02-02
60,36,48,8,0,1,11,0,1,44,32,37,60,36,48,60,36,48,27.1,26.98,0.0,0.07,0.01,2024-02-03
71,36,51,4,0,0,6,0,0,40,26,34,71,36,51,70,36,51,27.2,27.07,0.0,0.0,0.0,2024-02-04
78,36,56,4,0,0,5,0,0,42,33,38,78,36,56,76,36,56,27.15,26.93,-0.01,0.0,0.0,2024-02-05
71,48,57,11,0,2,25,0,3,48,30,39,71,46,57,70,48,57,26.96,26.8,0.0,0.38,0.2,2024-02-06
56,41,47,10,0,2,17,0,3,46,38,42,56,40,47,56,41,47,27.09,26.87,0.01,0.31,0.28,2024-02-07
62,36,48,10,0,2,17,0,3,44,33,39,62,35,48,62,36,48,27.13,26.97,0.0,0.19,0.12,2024-02-08
62,36,48,7,0,1,10,0,1,43,36,40,62,36,48,62,36,48,27.14,26.96,-0.01,0.07,0.02,2024-02-09
48,36,42,8,0,1,10,0,1,41,34,37,48,33,42,48,36,42,27.12,26.91,0.01,0.24,0.29,2024-02-10
56,32,45,6,0,1,8,0,1,41,30,35,56,32,45,56,32,45,27.22,27.1,0.0,0.05,0.0,2024-02-11
68,29,46,5,0,0,6,0,1,39,28,34,68,29,46,68,29,46,27.22,27.02,-0.01,0.0,0.0,2024-02-12
73,34,52,7,0,0,8,0,1,38,18,33,73,34,52,71,34,51,27.1,26.97,0.0,0.0,0.0,2024-02-13
72,35,53,7,0,1,9,0,1,40,27,34,72,35,53,70,35,52,27.23,27.09,0.01,0.0,0.0,2024-02-14
76,35,54,6,0,1,9,0,1,38,22,33,76,35,54,74,35,54,27.23,27.09,0.0,0.0,0.0,2024-02-15
71,35,54,7,0,1,9,0,1,40,31,36,71,35,54,70,35,53,27.18,27.07,0.0,0.0,0.0,2024-02-16
75,37,55,5,0,1,8,0,1,42,33,38,75,37,55,73,37,55,27.15,27.04,0.0,0.0,0.0,2024-02-17
77,40,58,9,0,1,10,0,2,42,35,38,77,40,58,75,40,57,27.11,27.03,0.0,0.0,0.0,2024-02-18
80,40,60,6,0,1,11,0,1,39,24,31,80,40,60,78,40,60,27.22,27.11,0.0,0.0,0.0,2024-02-19
84,42,62,6,0,1,10,0,1,35,15,26,84,42,62,81,42,61,27.25,27.13,0.0,0.0,0.0,2024-02-20
71,43,58,9,0,1,16,0,2,42,21,34,71,43,58,70,43,57,27.2,27.05,0.0,0.0,0.0,2024-02-21
69,41,56,7,0,1,9,0,1,48,37,42,69,41,56,69,41,56,27.25,27.12,0.0,0.0,0.0,2024-02-22
76,42,59,5,0,0,8,0,1,45,38,42,76,42,59,75,42,59,27.18,27.05,0.0,0.0,0.0,2024-02-23
83,40,61,7,0,1,11,0,1,44,32,40,83,40,61,80,40,61,27.19,27.09,0.0,0.0,0.0,2024-02-24
89,46,67,7,0,1,10,0,1,48,37,42,89,46,67,85,46,66,27.2,27.07,0.0,0.0,0.0,2024-02-25
81,61,70,7,0,2,13,0,3,50,32,41,81,61,70,80,61,69,27.17,26.96,-0.01,0.0,0.0,2024-02-26
73,53,64,8,0,1,14,0,3,46,36,40,73,53,64,71,53,64,27.08,26.92,0.0,0.0,0.0,2024-02-27
70,46,53,8,0,0,14,0,1,54,41,46,70,46,53,70,46,53,27.14,27.0,0.0,1.68,0.76,2024-02-28
70,41,56,7,0,1,9,0,1,50,41,45,70,41,56,70,41,56,27.21,27.11,0.0,0.0,0.0,2024-02-29
78,42,59,7,0,1,13,0,1,47,35,41,78,42,59,77,42,58,27.22,27.09,0.0,0.0,0.0,2024-03-01
77,43,60,8,0,2,13,0,3,43,21,33,77,43,60,76,43,60,27.14,27.01,0.0,0.0,0.0,2024-03-02
75,51,62,8,0,1,11,0,2,44,21,35,75,51,62,73,51,62,27.09,26.97,0.0,0.0,0.0,2024-03-03
73,42,57,7,0,1,9,0,1,48,37,42,73,42,57,71,42,57,27.09,27.0,0.0,0.0,0.0,2024-03-04
78,40,58,9,0,1,11,0,1,44,33,38,78,40,58,76,40,58,27.11,26.98,0.0,0.0,0.0,2024-03-05
68,46,57,6,0,1,10,0,1,41,31,37,68,46,57,68,46,57,27.03,26.88,0.0,0.0,0.0,2024-03-06
61,39,49,11,0,1,16,0,2,50,27,40,61,39,49,61,39,49,27.05,26.87,0.01,0.54,0.7,2024-03-07
62,43,50,6,0,0,8,0,1,51,42,45,62,43,50,62,43,50,27.17,27.02,0.0,0.35,0.11,2024-03-08
70,38,54,6,0,1,9,0,2,47,32,40,70,38,54,70,38,54,27.22,27.07,0.0,0.05,0.01,2024-03-09
78,41,59,11,0,1,15,0,1,41,32,37,78,41,59,76,41,59,27.17,27.03,0.0,0.0,0.0,2024-03-10
79,42,60,7,0,1,10,0,1,42,31,36,79,42,60,77,42,59,27.12,27.03,0.0,0.0,0.0,2024-03-11
79,40,61,6,0,1,10,0,2,38,28,33,79,40,61,78,40,60,27.16,27.01,0.0,0.0,0.0,2024-03-12
75,51,62,9,0,2,14,0,3,44,34,39,75,51,62,73,51,62,27.04,26.89,0.0,0.0,0.0,2024-03-13
75,44,60,7,0,1,11,0,1,44,35,40,75,44,60,73,44,60,26.92,26.74,0.0,0.0,0.0,2024-03-14
63,47,54,9,0,1,16,0,2,51,34,43,63,47,54,63,47,54,27.04,26.83,0.01,0.17,0.1,2024-03-15
68,37,52,8,0,1,9,0,1,46,31,39,68,37,52,68,37,52,27.07,26.98,0.0,0.0,0.0,2024-03-16
68,37,53,6,0,1,9,0,1,43,34,37,68,37,53,68,37,53,27.1,26.99,0.0,0.0,0.0,2024-03-17
78,38,58,8,0,1,13,0,1,44,29,37,78,38,58,76,38,57,27.11,26.99,0.0,0.0,0.0,2024-03-18
