tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
68,42,51,11,0,2,15,0,3,36,17,25,68,39,51,68,42,51,30.12,29.97,0.0,0.0,0.0,2024-01-01
59,38,48,6,0,1,9,0,2,39,33,35,59,38,48,59,38,48,30.2,30.06,0.0,0.0,0.0,2024-01-02
66,38,51,9,0,2,13,0,3,40,29,34,66,35,51,66,38,51,30.15,29.89,-0.01,0.07,0.01,2024-01-03
49,34,41,12,0,3,16,0,4,38,29,33,48,34,40,49,34,41,30.09,29.9,0.01,0.0,0.0,2024-01-04
53,31,42,9,0,1,11,0,2,34,26,30,53,31,42,53,31,42,30.1,29.99,0.0,0.0,0.0,2024-01-05
57,32,42,7,0,1,8,0,2,32,24,27,57,30,42,57,32,42,30.14,29.98,0.0,0.0,0.0,2024-01-06
55,32,40,13,0,3,21,0,4,38,8,23,55,28,39,55,32,40,29.99,29.67,-0.01,0.19,0.13,2024-01-07
43,28,34,8,0,2,10,0,3,22,15,18,42,25,33,43,28,34,30.2,29.84,0.01,0.19,0.08,2024-01-08
53,24,36,6,0,2,9,0,2,24,14,19,53,20,36,53,24,36,30.2,29.97,-0.01,0.0,0.0,2024-01-09
59,30,43,7,0,1,10,0,2,25,18,22,59,30,43,59,30,43,29.99,29.86,0.0,0.0,0.0,2024-01-10
51,32,40,18,0,4,24,0,5,39,19,26,51,32,38,51,32,40,30.09,29.78,0.01,0.17,0.12,2024-01-11
54,25,39,6,0,1,8,0,2,25,1,17,54,21,38,54,25,39,30.17,30.03,0.0,0.0,0.0,2024-01-12
68,30,45,6,0,1,7,0,2,24,10,17,68,27,45,68,30,45,30.07,29.99,0.0,0.0,0.0,2024-01-13
66,38,50,9,0,2,11,0,2,31,18,25,66,34,50,66,38,50,30.02,29.9,0.0,0.0,0.0,2024-01-14
65,33,48,7,0,1,10,0,2,30,26,27,65,30,48,65,33,48,30.08,29.99,0.0,0.0,0.0,2024-01-15
67,35,49,7,0,2,8,0,2,31,22,26,67,31,49,67,35,49,30.1,30.02,0.0,0.0,0.0,2024-01-16
72,37,53,8,0,2,10,0,2,28,19,25,72,37,53,70,37,53,30.08,29.96,0.0,0.0,0.0,2024-01-17
74,40,56,7,0,1,8,0,2,31,23,27,74,37,56,72,40,56,30.15,30.04,0.0,0.0,0.0,2024-01-18
74,46,59,8,0,2,11,0,3,35,28,30,74,46,59,72,46,58,30.13,30.0,0.0,0.0,0.0,2024-01-19
72,47,58,9,0,2,11,0,2,38,20,28,72,47,58,70,47,58,30.04,29.9,0.0,0.0,0.0,2024-01-20
55,46,49,3,0,0,5,0,1,50,38,47,55,46,49,55,46,49,29.99,29.9,0.0,0.5,1.35,2024-01-21
60,45,50,5,0,1,6,0,1,49,41,45,60,45,50,60,45,50,29.99,29.85,0.0,0.14,0.14,2024-01-22
55,42,48,8,0,2,10,0,2,46,41,44,55,40,47,55,42,48,29.97,29.83,0.0,0.38,0.68,2024-01-23
56,44,48,5,0,1,7,0,1,47,37,43,56,44,48,56,44,48,30.1,29.96,0.01,0.07,0.01,2024-01-24
63,39,50,7,0,1,8,0,2,46,38,43,63,39,50,63,39,50,30.12,29.99,0.0,0.0,0.0,2024-01-25
59,41,49,8,0,1,10,0,2,46,39,42,59,41,49,59,41,49,30.24,30.05,0.01,0.0,0.0,2024-01-26
66,41,54,16,0,5,24,0,8,39,31,34,66,41,53,66,41,54,30.25,30.14,0.0,0.0,0.0,2024-01-27
69,48,58,14,1,5,22,1,8,34,29,32,69,45,57,69,48,58,30.23,30.15,0.0,0.0,0.0,2024-01-28
79,53,62,12,0,3,17,0,4,36,28,33,79,53,62,77,53,62,30.21,30.07,0.0,0.0,0.0,2024-01-29
75,50,61,7,0,2,11,0,2,40,31,35,75,50,61,74,50,60,30.14,30.07,0.0,0.0,0.0,2024-01-30
75,49,60,8,0,2,13,0,3,45,36,41,75,47,60,73,49,59,30.13,30.0,0.0,0.0,0.0,2024-01-31
76,47,62,12,0,3,15,0,4,47,33,41,76,46,62,74,47,62,30.02,29.79,-0.01,0.12,0.05,2024-02-01
54,41,45,12,0,3,16,0,4,46,38,42,54,37,45,54,41,45,29.93,29.79,0.0,0.5,1.0,2024-02-02
55,39,46,11,0,2,14,0,3,41,28,36,55,39,46,55,39,46,30.03,29.91,0.0,0.0,0.0,2024-02-03
67,35,50,8,0,2,11,0,3,37,25,32,67,35,50,67,35,50,30.14,30.0,0.0,0.0,0.0,2024-02-04
75,43,58,11,0,3,16,0,5,41,28,33,75,37,58,73,43,58,30.09,29.89,-0.01,0.0,0.0,2024-02-05
72,46,59,18,0,4,27,0,6,45,24,33,72,43,59,70,46,59,29.91,29.75,0.0,0.07,0.01,2024-02-06
54,37,44,15,0,2,20,0,3,44,35,39,54,36,43,54,37,44,30.03,29.82,0.01,0.43,0.57,2024-02-07
59,34,45,13,0,2,18,0,3,42,28,35,59,34,45,59,34,45,30.06,29.89,0.0,0.28,0.24,2024-02-08
57,37,44,7,0,1,10,0,2,41,35,37,57,34,43,57,37,44,30.07,29.89,-0.01,0.24,0.06,2024-02-09
44,32,38,8,0,2,11,0,2,38,31,35,44,29,38,44,32,38,30.02,29.84,0.0,0.31,0.59,2024-02-10
54,33,41,7,0,1,9,0,1,40,28,34,54,30,41,54,33,41,30.14,30.01,0.0,0.31,0.16,2024-02-11
63,35,47,11,0,3,16,0,4,38,26,31,63,34,47,63,35,47,30.14,29.97,-0.01,0.0,0.0,2024-02-12
70,37,52,9,0,2,13,0,3,37,18,29,70,37,52,70,37,52,30.04,29.92,0.0,0.0,0.0,2024-02-13
68,37,51,7,0,1,10,0,2,37,17,31,68,37,51,68,37,51,30.16,30.03,0.0,0.0,0.0,2024-02-14
70,38,54,7,0,2,9,0,2,34,19,29,70,36,53,70,38,53,30.16,30.03,0.0,0.0,0.0,2024-02-15
68,37,53,9,0,2,10,0,2,37,27,32,68,37,53,68,37,53,30.11,30.02,0.0,0.0,0.0,2024-02-16
71,39,54,7,0,2,11,0,2,39,30,35,71,39,54,70,39,54,30.08,29.99,0.0,0.0,0.0,2024-02-17
73,41,56,10,0,2,13,0,3,38,31,35,73,41,56,71,41,56,30.07,29.98,0.0,0.0,0.0,2024-02-18
74,43,58,8,0,2,9,0,3,37,21,29,74,41,58,72,43,58,30.16,30.05,0.0,0.0,0.0,2024-02-19
79,44,61,11,0,2,16,0,3,29,9,21,79,43,61,77,44,60,30.18,30.08,0.0,0.0,0.0,2024-02-20
68,48,58,12,0,2,18,0,4,39,15,28,68,48,58,68,48,58,30.13,29.99,0.0,0.0,0.0,2024-02-21
68,41,53,8,0,1,10,0,2,44,37,40,68,41,53,68,41,53,30.18,30.05,0.0,0.0,0.0,2024-02-22
