tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
70,32,49,11,0,2,11,2,5,37,20,29,70,30,49,70,32,48,29.98,29.83,0.0,0.0,0.0,2024-01-01
65,40,50,9,0,1,9,0,3,42,32,37,65,38,50,65,40,50,30.09,29.94,0.0,0.0,0.0,2024-01-02
71,36,51,14,0,2,14,2,5,40,29,35,71,32,51,70,36,51,30.04,29.74,-0.01,0.0,0.0,2024-01-03
58,36,45,11,0,2,14,0,5,39,28,33,58,36,45,58,36,45,29.95,29.77,0.01,0.0,0.0,2024-01-04
60,32,44,7,0,2,7,0,4,36,27,30,60,29,44,60,32,44,29.97,29.86,0.0,0.0,0.0,2024-01-05
64,28,44,7,0,1,7,0,3,34,23,28,64,24,44,64,28,44,30.02,29.84,0.0,0.0,0.0,2024-01-06
60,34,43,13,0,3,13,2,8,39,13,25,60,31,42,60,34,43,29.84,29.51,-0.01,0.08,0.09,2024-01-07
51,27,39,11,0,3,11,0,7,24,14,18,51,26,37,51,27,39,30.1,29.71,0.02,0.01,0.01,2024-01-08
57,22,37,7,0,1,7,0,3,26,16,21,57,20,37,57,22,37,30.1,29.85,-0.01,0.0,0.0,2024-01-09
66,27,45,7,0,2,7,2,4,28,20,23,66,25,45,66,27,45,29.86,29.7,-0.01,0.0,0.0,2024-01-10
57,31,46,17,0,4,17,0,10,43,18,28,57,27,44,57,31,46,29.97,29.6,0.01,0.13,0.19,2024-01-11
62,25,40,7,0,1,7,0,3,31,9,21,62,21,40,62,25,40,30.06,29.91,0.0,0.0,0.0,2024-01-12
70,28,46,7,0,2,7,0,4,30,15,21,70,23,46,70,28,46,29.94,29.85,0.0,0.0,0.0,2024-01-13
72,33,51,9,0,1,9,0,4,32,22,27,72,29,51,70,33,51,29.88,29.75,0.0,0.0,0.0,2024-01-14
72,33,50,7,0,1,7,0,3,34,25,29,72,30,50,70,33,50,29.95,29.85,0.0,0.0,0.0,2024-01-15
72,33,50,7,0,1,7,0,3,35,24,29,72,30,50,70,33,50,29.98,29.89,0.0,0.0,0.0,2024-01-16
76,35,53,7,0,2,7,0,4,32,24,27,76,32,53,74,35,53,29.93,29.81,0.0,0.0,0.0,2024-01-17
80,37,56,7,0,1,7,0,4,35,25,29,80,37,56,78,37,56,30.01,29.9,0.0,0.0,0.0,2024-01-18
80,41,58,6,0,1,6,0,3,37,29,32,80,38,57,78,41,57,30.0,29.86,0.0,0.0,0.0,2024-01-19
78,43,58,11,0,1,11,0,4,42,23,31,78,42,58,76,43,57,29.89,29.74,0.0,0.0,0.0,2024-01-20
59,48,53,11,0,1,11,0,4,54,39,48,59,48,53,59,48,53,29.85,29.76,0.0,0.21,0.84,2024-01-21
63,42,51,11,0,1,11,0,3,52,42,46,63,42,51,63,42,51,29.85,29.71,0.0,0.04,0.09,2024-01-22
61,44,50,9,0,3,9,2,6,48,42,44,61,40,50,61,44,50,29.85,29.68,0.01,0.29,0.66,2024-01-23
64,44,52,6,0,1,6,0,3,49,41,45,64,44,52,64,44,52,30.0,29.85,0.01,0.03,0.05,2024-01-24
66,40,52,7,0,1,7,0,4,48,38,43,66,40,52,66,40,52,30.01,29.88,0.0,0.0,0.0,2024-01-25
66,38,52,7,0,1,7,0,4,48,36,42,66,38,52,66,38,52,30.15,29.96,0.01,0.0,0.0,2024-01-26
74,38,56,16,0,3,16,0,8,40,33,36,74,34,56,72,38,55,30.15,30.02,0.0,0.0,0.0,2024-01-27
80,38,57,8,0,1,8,2,4,40,32,36,80,38,57,78,38,57,30.1,30.01,0.0,0.0,0.0,2024-01-28
83,42,59,6,0,1,6,0,3,44,32,38,83,40,59,80,42,59,30.09,29.93,0.0,0.0,0.0,2024-01-29
80,43,59,7,0,1,7,2,3,47,35,40,80,43,59,79,43,58,30.01,29.92,0.0,0.0,0.0,2024-01-30
83,45,62,5,0,1,5,0,3,50,39,43,83,44,62,81,45,61,29.99,29.84,-0.01,0.0,0.0,2024-01-31
79,44,62,17,0,3,17,0,8,51,38,43,79,44,62,78,44,61,29.86,29.61,-0.01,0.1,0.1,2024-02-01
64,43,51,15,0,3,15,2,8,48,38,43,64,39,51,64,43,51,29.81,29.62,0.01,0.12,0.2,2024-02-02
64,37,49,11,0,2,11,2,5,43,31,36,64,35,49,64,37,49,29.92,29.79,0.0,0.0,0.0,2024-02-03
73,37,52,6,0,1,6,0,4,42,24,34,73,35,52,71,37,52,30.02,29.89,0.0,0.0,0.0,2024-02-04
82,35,57,5,0,1,5,0,3,45,30,37,82,34,57,80,35,57,29.96,29.74,-0.01,0.0,0.0,2024-02-05
74,48,57,19,0,4,19,0,9,47,28,39,74,45,57,72,48,57,29.76,29.6,0.0,0.12,0.12,2024-02-06
