tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
70,37,51,10,0,3,14,0,4,35,12,24,70,34,51,70,37,51,29.81,29.68,0.0,0.0,0.0,2024-01-01
57,37,47,7,0,2,10,0,2,37,31,34,57,37,47,57,37,47,29.89,29.75,0.0,0.0,0.0,2024-01-02
67,35,51,12,0,2,15,0,3,38,28,33,67,34,50,67,35,51,29.84,29.6,-0.01,0.05,0.01,2024-01-03
49,34,41,12,0,4,20,0,5,37,28,32,47,31,39,49,34,41,29.78,29.59,0.01,0.12,0.02,2024-01-04
52,32,41,10,0,2,14,0,3,33,24,28,52,32,41,52,32,41,29.79,29.68,0.0,0.0,0.0,2024-01-05
53,29,42,7,0,2,9,0,2,31,20,26,53,29,41,53,29,42,29.83,29.68,0.0,0.0,0.0,2024-01-06
53,32,40,18,0,4,22,0,6,37,1,19,53,25,38,53,32,40,29.68,29.36,-0.01,0.0,0.0,2024-01-07
40,26,33,11,0,4,15,0,5,22,12,16,40,22,30,40,26,33,29.89,29.53,0.01,0.07,0.05,2024-01-08
51,22,37,6,0,1,8,0,2,25,13,18,51,21,37,51,22,37,29.89,29.66,-0.01,0.07,0.11,2024-01-09
59,30,43,10,0,2,14,0,2,27,17,22,59,30,43,59,30,43,29.69,29.56,0.0,0.0,0.0,2024-01-10
49,32,39,20,0,5,26,0,6,37,18,25,47,29,37,49,32,39,29.78,29.48,0.01,0.12,0.03,2024-01-11
52,25,39,7,0,1,8,0,2,20,3,14,52,25,39,52,25,39,29.85,29.72,0.0,0.0,0.0,2024-01-12
62,33,48,6,0,1,9,0,2,22,6,15,62,33,48,62,33,48,29.77,29.69,0.0,0.0,0.0,2024-01-13
66,36,50,10,0,2,14,0,3,32,15,24,66,36,50,66,36,50,29.71,29.6,0.0,0.0,0.0,2024-01-14
64,35,49,8,0,1,10,0,2,30,23,27,64,35,49,64,35,49,29.77,29.69,0.0,0.0,0.0,2024-01-15
65,35,49,8,0,1,10,0,1,30,22,25,65,35,49,65,35,49,29.8,29.72,0.0,0.0,0.0,2024-01-16
72,35,53,11,0,2,14,0,2,29,19,24,72,35,53,70,35,53,29.77,29.66,0.0,0.0,0.0,2024-01-17
72,41,56,9,0,1,21,0,2,36,21,26,72,41,56,70,41,55,29.85,29.75,0.0,0.0,0.0,2024-01-18
73,46,60,8,0,1,11,0,2,35,26,30,73,46,60,71,46,59,29.84,29.71,0.0,0.0,0.0,2024-01-19
70,48,61,11,0,2,16,0,3,39,20,28,70,48,61,70,48,60,29.74,29.61,0.0,0.0,0.0,2024-01-20
57,45,49,11,0,1,16,0,2,49,36,44,57,43,48,57,45,49,29.69,29.59,0.0,0.43,1.33,2024-01-21
57,45,49,6,0,1,11,0,1,47,42,44,57,42,49,57,45,49,29.68,29.54,0.0,0.12,0.11,2024-01-22
55,41,46,10,0,2,17,0,3,45,38,42,55,37,46,55,41,46,29.67,29.53,0.0,0.5,0.7,2024-01-23
54,42,46,6,0,1,7,0,1,45,38,41,54,41,46,54,42,46,29.8,29.66,0.01,0.07,0.02,2024-01-24
60,39,50,9,0,2,11,0,2,44,37,42,60,39,49,60,39,50,29.81,29.68,0.0,0.0,0.0,2024-01-25
57,41,49,9,0,3,13,0,3,45,37,41,57,41,48,57,41,49,29.93,29.75,0.01,0.0,0.0,2024-01-26
65,42,53,19,0,8,29,0,11,37,31,33,65,37,51,65,42,53,29.94,29.83,0.0,0.0,0.0,2024-01-27
68,46,56,16,1,7,23,1,10,35,28,32,68,40,55,68,46,56,29.92,29.85,0.0,0.0,0.0,2024-01-28
75,49,61,10,0,3,14,0,5,38,29,33,75,47,61,73,49,60,29.91,29.79,0.0,0.0,0.0,2024-01-29
75,47,60,8,0,2,10,0,2,39,30,34,75,47,60,73,47,60,29.84,29.77,0.0,0.0,0.0,2024-01-30
73,50,61,12,0,2,15,0,3,46,36,40,73,50,61,71,50,60,29.83,29.7,0.0,0.0,0.0,2024-01-31
