tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
69,35,49,11,0,2,15,0,3,36,14,27,69,31,49,69,35,49,30.12,29.96,0.0,0.0,0.0,2024-01-01
63,39,50,7,0,1,9,0,2,41,33,37,63,39,50,63,39,50,30.22,30.07,0.0,0.0,0.0,2024-01-02
70,36,51,18,0,4,24,0,5,38,26,34,70,31,50,70,36,51,30.17,29.89,-0.01,0.0,0.0,2024-01-03
53,33,44,15,0,3,20,0,3,37,26,32,53,31,43,53,33,44,30.1,29.92,0.01,0.0,0.0,2024-01-04
59,31,42,10,0,2,13,0,3,33,25,29,59,27,42,59,31,42,30.13,29.99,0.0,0.0,0.0,2024-01-05
61,30,43,8,0,2,10,0,2,31,21,26,61,24,42,61,30,43,30.17,29.99,0.0,0.0,0.0,2024-01-06
57,33,44,20,0,5,27,0,7,40,8,25,57,29,43,57,33,44,29.99,29.68,0.0,0.28,0.11,2024-01-07
48,27,36,11,0,2,13,0,3,23,13,18,48,24,35,48,27,36,30.23,29.87,0.01,0.0,0.0,2024-01-08
55,23,37,8,0,2,10,0,2,23,13,20,55,17,36,55,23,37,30.24,29.99,-0.01,0.0,0.0,2024-01-09
64,30,46,12,0,4,17,0,5,24,18,20,64,23,45,64,30,46,30.01,29.86,-0.01,0.0,0.0,2024-01-10
54,28,45,21,0,6,31,0,8,42,17,26,54,24,43,54,28,45,30.12,29.79,0.01,0.19,0.04,2024-01-11
60,26,39,7,0,2,10,0,2,24,-4,17,60,20,39,60,26,39,30.2,30.04,0.0,0.0,0.0,2024-01-12
70,30,46,8,0,2,10,0,3,22,10,18,70,25,45,70,30,46,30.09,29.98,0.0,0.0,0.0,2024-01-13
70,39,53,12,0,3,15,0,4,30,18,23,70,36,52,70,39,53,30.03,29.89,0.0,0.0,0.0,2024-01-14
69,34,49,7,0,2,9,0,3,31,24,26,69,29,48,69,34,49,30.09,29.99,0.0,0.0,0.0,2024-01-15
71,34,50,7,0,2,9,0,3,30,23,26,71,28,49,70,34,50,30.12,30.02,0.0,0.0,0.0,2024-01-16
76,37,54,11,0,3,16,0,3,28,17,24,76,32,53,74,37,53,30.07,29.95,0.0,0.0,0.0,2024-01-17
78,42,56,10,0,2,13,0,3,30,22,26,78,39,56,76,42,56,30.16,30.03,0.0,0.0,0.0,2024-01-18
80,41,57,7,0,2,9,0,3,33,27,29,80,38,57,78,41,56,30.15,29.99,0.0,0.0,0.0,2024-01-19
75,44,58,17,0,3,25,0,4,41,17,27,75,41,58,73,44,58,30.03,29.88,0.0,0.0,0.0,2024-01-20
59,48,52,14,0,1,17,0,2,53,38,48,59,48,52,59,48,52,29.99,29.88,0.0,0.64,1.3,2024-01-21
61,45,51,15,0,2,18,0,3,51,43,46,61,44,51,61,45,51,29.99,29.84,0.0,0.31,0.18,2024-01-22
55,43,49,12,0,3,16,0,5,49,42,44,55,40,48,55,43,49,29.97,29.82,0.01,0.38,0.72,2024-01-23
60,43,50,6,0,1,7,0,1,49,37,44,60,43,50,60,43,50,30.11,29.97,0.01,0.38,0.14,2024-01-24
65,40,51,11,0,2,13,0,3,46,38,42,65,38,51,65,40,51,30.13,29.99,0.0,0.0,0.0,2024-01-25
63,38,50,6,0,1,8,0,1,47,38,41,63,38,50,63,38,50,30.25,30.07,0.01,0.0,0.0,2024-01-26
71,35,53,9,0,2,16,0,3,42,31,35,71,32,53,70,35,53,30.25,30.12,0.0,0.0,0.0,2024-01-27
