tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,date
67,37,50,15,0,2,18,0,5,38,17,26,67,35,50,67,37,50,30.14,29.99,0.0,0.0,0.0,2024-01-01
61,41,49,9,0,2,12,0,5,38,34,36,61,39,49,61,41,49,30.24,30.09,0.0,0.0,0.0,2024-01-02
66,37,51,14,0,3,24,0,7,38,28,34,66,35,50,66,37,51,30.18,29.91,-0.01,0.0,0.0,2024-01-03
53,36,43,14,0,4,23,0,9,36,27,32,53,35,41,53,36,43,30.11,29.92,0.01,0.0,0.0,2024-01-04
55,35,43,12,0,3,17,0,6,34,26,30,55,32,43,55,35,43,30.12,30.01,0.0,0.0,0.0,2024-01-05
57,33,43,8,0,3,12,0,6,31,22,27,57,28,43,57,33,43,30.17,30.0,0.0,0.0,0.0,2024-01-06
55,33,41,27,0,6,37,2,13,35,8,22,55,27,39,55,33,41,30.0,29.67,-0.01,0.13,0.29,2024-01-07
44,29,35,12,0,5,16,0,9,22,15,18,43,23,32,44,29,35,30.24,29.86,0.02,0.0,0.0,2024-01-08
54,25,37,7,0,2,10,0,5,24,16,20,54,22,37,54,25,37,30.24,29.99,-0.01,0.0,0.0,2024-01-09
61,31,45,10,0,3,17,0,6,25,20,22,61,30,44,61,31,45,30.0,29.87,-0.01,0.0,0.0,2024-01-10
51,34,42,28,0,6,37,3,14,39,19,26,51,30,40,51,34,42,30.12,29.77,0.01,0.01,0.01,2024-01-11
56,28,40,7,0,2,10,0,5,22,0,16,56,25,40,56,28,40,30.2,30.05,0.0,0.0,0.0,2024-01-12
66,32,46,5,0,2,10,0,4,21,11,17,66,30,46,66,32,46,30.1,30.01,0.0,0.0,0.0,2024-01-13
68,39,52,12,0,3,17,0,8,30,20,25,68,37,51,68,39,52,30.02,29.91,0.0,0.0,0.0,2024-01-14
67,37,50,8,0,2,13,0,5,29,26,28,67,35,50,67,37,50,30.1,30.01,0.0,0.0,0.0,2024-01-15
68,36,51,7,0,2,12,0,5,30,22,27,68,34,51,68,36,51,30.12,30.04,0.0,0.0,0.0,2024-01-16
74,40,54,9,0,2,16,0,6,31,19,26,74,38,54,72,40,54,30.09,29.96,0.0,0.0,0.0,2024-01-17
75,42,57,11,0,2,13,0,6,32,24,27,75,41,57,73,42,56,30.17,30.06,0.0,0.0,0.0,2024-01-18
75,45,58,7,0,2,11,0,5,34,29,30,75,43,58,73,45,58,30.15,30.02,0.0,0.0,0.0,2024-01-19
71,45,58,13,0,2,26,0,6,38,18,29,71,45,58,70,45,58,30.04,29.91,0.0,0.0,0.0,2024-01-20
58,48,51,7,0,2,16,0,5,50,38,46,58,47,51,58,48,51,30.0,29.91,0.0,0.26,1.17,2024-01-21
58,45,51,10,0,1,11,0,3,48,43,45,58,44,51,58,45,51,29.99,29.85,0.0,0.04,0.1,2024-01-22
55,43,48,15,0,4,20,0,9,46,40,43,55,38,47,55,43,48,29.98,29.83,0.0,0.26,0.63,2024-01-23
58,44,49,5,0,1,11,0,3,47,40,43,58,43,49,58,44,49,30.13,29.98,0.01,0.02,0.04,2024-01-24
63,40,51,12,0,2,17,0,6,46,37,42,63,40,51,63,40,51,30.14,30.01,0.0,0.0,0.0,2024-01-25
61,43,50,8,0,2,12,0,6,45,38,41,61,42,50,61,43,50,30.28,30.09,0.01,0.0,0.0,2024-01-26
67,41,56,15,0,7,26,3,14,38,32,34,67,39,55,67,41,56,30.29,30.17,0.0,0.0,0.0,2024-01-27
71,51,61,16,0,7,25,3,13,35,29,32,71,51,61,70,51,60,30.24,30.18,0.0,0.0,0.0,2024-01-28
79,46,62,8,0,2,13,0,5,38,31,34,79,46,62,77,46,61,30.23,30.1,0.0,0.0,0.0,2024-01-29
76,47,59,6,0,2,11,0,4,41,32,37,76,47,59,74,47,59,30.16,30.09,0.0,0.0,0.0,2024-01-30
76,48,60,6,0,2,12,0,5,46,36,41,76,48,60,74,48,60,30.15,30.02,-0.01,0.0,0.0,2024-01-31
75,49,62,23,0,6,30,2,13,46,36,41,75,44,62,74,49,62,30.03,29.79,-0.01,0.06,0.06,2024-02-01
56,42,48,17,0,6,27,0,13,45,38,41,56,38,46,56,42,48,29.94,29.78,0.0,0.21,0.5,2024-02-02
58,41,48,12,0,5,20,0,10,40,32,36,58,37,46,58,41,48,30.05,29.93,0.0,0.0,0.0,2024-02-03
68,39,52,7,0,2,11,0,5,39,25,32,68,38,52,68,39,52,30.16,30.02,0.0,0.0,0.0,2024-02-04
74,45,59,8,0,2,12,0,6,38,29,33,74,43,59,72,45,59,30.1,29.89,-0.01,0.0,0.0,2024-02-05
73,49,61,26,0,8,39,2,16,43,22,32,73,43,61,70,49,60,29.91,29.74,0.0,0.0,0.0,2024-02-06
54,39,45,20,0,6,30,0,12,43,33,39,54,37,44,54,39,45,30.04,29.82,0.01,0.12,0.3,2024-02-07
60,35,46,24,0,4,34,0,9,41,30,35,60,34,46,60,35,46,30.08,29.91,0.0,0.09,0.16,2024-02-08
59,37,46,12,0,2,19,0,7,41,34,38,59,35,46,59,37,46,30.08,29.9,-0.01,0.06,0.06,2024-02-09
45,33,40,11,0,3,25,0,7,38,30,35,43,28,38,45,33,40,30.03,29.85,0.0,0.18,0.42,2024-02-10
54,35,43,9,0,2,15,0,5,39,30,34,54,32,43,54,35,43,30.17,30.04,0.01,0.05,0.08,2024-02-11
64,32,47,13,0,3,15,0,6,38,28,32,64,32,47,64,32,47,30.17,29.97,-0.01,0.0,0.0,2024-02-12
71,36,51,8,0,3,18,0,6,36,19,31,71,34,51,70,36,51,30.04,29.92,0.0,0.0,0.0,2024-02-13
69,39,52,10,0,2,13,0,5,37,23,31,69,37,52,69,39,52,30.18,30.05,0.01,0.0,0.0,2024-02-14
73,40,54,11,0,2,15,1,6,33,17,29,73,40,54,71,40,54,30.19,30.06,0.0,0.0,0.0,2024-02-15
70,41,54,10,0,2,20,0,6,36,27,32,70,39,54,70,41,54,30.14,30.03,0.0,0.0,0.0,2024-02-16
73,41,55,8,0,2,13,0,5,38,32,35,73,41,55,71,41,55,30.1,30.0,0.0,0.0,0.0,2024-02-17
74,44,58,11,0,3,20,0,7,38,29,35,74,43,58,73,44,57,30.08,30.0,0.0,0.0,0.0,2024-02-18
75,43,59,12,0,3,18,0,7,35,19,28,75,43,59,73,43,59,30.19,30.07,0.0,0.0,0.0,2024-02-19
81,45,61,14,0,3,23,0,7,30,9,21,81,45,61,79,45,61,30.22,30.11,0.0,0.0,0.0,2024-02-20
69,48,58,19,0,5,32,0,11,40,14,29,69,48,58,69,48,58,30.15,30.01,0.0,0.0,0.0,2024-02-21
69,43,55,11,0,3,14,0,6,44,38,40,69,43,55,69,43,55,30.21,30.08,0.0,0.0,0.0,2024-02-22
74,44,57,9,0,2,15,0,6,42,37,39,74,43,57,72,44,57,30.15,30.01,0.0,0.0,0.0,2024-02-23
